Fecha,Hora,V1-2 (5 min),V2-3 (5 min),V3-1 (5 min),I1 (5 min),I2 (5 min),I3 (5 min),IN (5 min),P1 (5 min),P2 (5 min),P3 (5 min),PT (5 min),Hora,ST (5 min),V1-THD (5 min),V2-THD (5 min),V3-THD (5 min),I1-THD (5 min),I2-THD (5 min),I3-THD (5 min),IN-THD (5 min),kWh (5 min),Fecha y hora,I1-THD (5 min),I2-THD (5 min),I3-THD (5 min)
26/02/2022,13:10:00,442,440.8,443.1,8.1107,7.5679,7.6143,0.2162,2063,1928,1929,5920,01:10:00 p. m.,5944,2.5,2.08,2.3,6.86,6.95,7.27,125.88,192.3199167,26/02/2022 13:10,6.86,6.95,7.27
26/02/2022,13:15:00,441.6,440.5,442.7,7.8956,7.3549,7.3985,0.216,2005,1871,1872,5749,01:15:00 p. m.,5774,2.51,2.25,2.39,7.15,7.15,7.92,185.4,192.81325,26/02/2022 13:15,7.15,7.15,7.92
26/02/2022,13:20:00,442,440.9,443.1,7.8859,7.3432,7.3899,0.2197,2005,1870,1871,5746,01:20:00 p. m.,5772,2.48,2.12,2.41,7.26,7.16,7.67,413.4,193.2923333,26/02/2022 13:20,7.26,7.16,7.67
26/02/2022,13:25:00,441.8,440.5,442.7,7.6071,7.0765,7.1265,0.2173,1932,1801,1802,5535,01:25:00 p. m.,5561,2.59,2.15,2.35,7.23,7.38,8.02,379.54,193.7711667,26/02/2022 13:25,7.23,7.38,8.02
26/02/2022,13:30:00,441.7,440.5,442.7,7.3038,6.7779,6.8288,0.2183,1855,1725,1726,5305,01:30:00 p. m.,5332,2.47,2.2,2.29,7.43,7.53,8.42,173.42,194.2324167,26/02/2022 13:30,7.43,7.53,8.42
26/02/2022,13:35:00,441.1,440,442.1,7.2274,6.7,6.7586,0.2177,1833,1703,1706,5241,01:35:00 p. m.,5268,2.51,2.12,2.4,7.6,7.44,8.2,113.55,194.6745,26/02/2022 13:35,7.6,7.44,8.2
26/02/2022,13:40:00,440.6,439.6,441.7,7.1624,6.6341,6.6925,0.2187,1814,1684,1687,5186,01:40:00 p. m.,5212,2.49,2.08,2.33,7.7,7.47,8.16,108.54,195.11125,26/02/2022 13:40,7.7,7.47,8.16
26/02/2022,13:45:00,441.1,439.9,441.9,7.1055,6.5771,6.6278,0.2144,1801,1672,1672,5145,01:45:00 p. m.,5171,2.48,2.04,2.32,7.5,7.43,8.14,127.28,195.5434167,26/02/2022 13:45,7.5,7.43,8.14
26/02/2022,13:50:00,440.6,439.6,441.9,6.5131,5.9876,6.045,0.2106,1648,1519,1521,4688,01:50:00 p. m.,4717,2.46,2.18,2.32,7.88,8.17,9.14,202.42,195.9721667,26/02/2022 13:50,7.88,8.17,9.14
26/02/2022,13:55:00,438.4,437.7,439.8,5.3675,4.8797,4.9545,0.2091,1266,1140,1147,3553,01:55:00 p. m.,3619,2.4,2.01,2.35,15.66,32.98,17.12,292.16,196.3628333,26/02/2022 13:55,0,0,0
26/02/2022,14:00:00,439.8,438.8,440.9,5.5903,5.0674,5.1423,0.2104,1408,1280,1284,3973,02:00:00 p. m.,4005,2.45,1.99,2.32,9.25,9.15,10.12,136.02,196.6589167,26/02/2022 14:00,9.25,9.15,10.12
26/02/2022,14:05:00,441.2,440.2,442.3,6.3886,5.8609,5.9213,0.212,1619,1489,1491,4600,02:05:00 p. m.,4629,2.47,2.07,2.3,8.19,8.11,8.96,109.75,196.99,26/02/2022 14:05,8.19,8.11,8.96
26/02/2022,14:10:00,440.7,439.6,441.9,6.1192,5.5911,5.6628,0.211,1548,1418,1423,4389,02:10:00 p. m.,4420,2.49,2.19,2.34,8.43,8.77,9.83,117.88,197.3733333,26/02/2022 14:10,8.43,8.77,9.83
26/02/2022,14:15:00,441,440.1,442.3,6.8133,6.2805,6.3463,0.2143,1727,1595,1600,4922,02:15:00 p. m.,4950,2.5,2.1,2.41,7.99,7.76,8.55,138.84,197.7390833,26/02/2022 14:15,7.99,7.76,8.55
26/02/2022,14:20:00,440.6,439.6,441.6,6.5396,6.0094,6.067,0.2119,1655,1525,1526,4707,02:20:00 p. m.,4735,2.46,2.06,2.24,7.97,8.28,8.78,268.57,198.14925,26/02/2022 14:20,7.97,8.28,8.78
26/02/2022,14:25:00,440,439.1,441.3,6.0031,5.4751,5.5544,0.213,1512,1382,1389,4283,02:25:00 p. m.,4314,2.42,2.12,2.35,8.33,8.71,9.68,482.43,198.5415,26/02/2022 14:25,8.33,8.71,9.68
26/02/2022,14:30:00,435.6,434.9,436.8,3.3201,2.9535,3.039,0.2135,623,502,517,1640,02:30:00 p. m.,1888,2.24,2,2.16,31.83,24.72,24.67,102.69,198.8984167,26/02/2022 14:30,0,0,0
26/02/2022,14:35:00,439.3,438.1,440.2,5.3318,4.8133,4.9015,0.2124,1343,1216,1223,3781,02:35:00 p. m.,3815,2.46,2.07,2.3,9.34,9.57,10.31,114.07,199.0350833,26/02/2022 14:35,9.34,9.57,10.31
26/02/2022,14:40:00,437.3,436.2,438.4,3.9123,3.4449,3.5566,0.2115,892,768,778,2439,02:40:00 p. m.,2517,2.42,2.09,2.29,17.69,26.15,21.9,97.24,199.3501667,26/02/2022 14:40,0,0,0
26/02/2022,14:45:00,440,438.9,441.2,5.5249,5.0044,5.0838,0.2082,1394,1266,1271,3931,02:45:00 p. m.,3964,2.51,2.07,2.41,9.12,9.57,10.17,129.9,199.5534167,26/02/2022 14:45,9.12,9.57,10.17
26/02/2022,14:50:00,437.5,436.5,438.8,4.0722,3.602,3.7131,0.2088,929,805,816,2550,02:50:00 p. m.,2653,2.39,2.16,2.32,22.56,50.83,23.08,139.37,199.881,26/02/2022 14:50,0,0,0
26/02/2022,14:55:00,439.6,438.3,440.6,5.1563,4.6385,4.7228,0.2058,1299,1172,1177,3648,02:55:00 p. m.,3682,2.4,2.03,2.28,9.42,10.05,10.91,382.57,200.0935,26/02/2022 14:55,9.42,10.05,10.91
26/02/2022,15:00:00,439.4,438.4,440.4,5.1062,4.5929,4.6828,0.2096,1263,1136,1143,3543,03:00:00 p. m.,3581,2.38,2.12,2.33,10.44,11.09,12.13,187.13,200.3975,26/02/2022 15:00,10.44,11.09,0
26/02/2022,15:05:00,441.2,440.1,442.3,5.9644,5.4356,5.5249,0.2082,1511,1380,1389,4280,03:05:00 p. m.,4311,2.55,2.1,2.36,8.58,9.24,9.49,124.04,200.69275,26/02/2022 15:05,8.58,9.24,9.49
26/02/2022,15:10:00,440.8,439.7,441.9,5.7575,5.2327,5.3186,0.2059,1457,1327,1335,4119,03:10:00 p. m.,4151,2.49,2.21,2.41,8.91,9.14,10.3,164.28,201.0494167,26/02/2022 15:10,8.91,9.14,10.3
26/02/2022,15:15:00,440.2,438.9,441.1,5.413,4.8918,4.989,0.2063,1366,1237,1247,3850,03:15:00 p. m.,3884,2.5,2.07,2.4,9.65,10.06,10.36,325.62,201.3926667,26/02/2022 15:15,9.65,10.06,10.36
26/02/2022,15:20:00,440,438.9,441.1,5.5175,4.9919,5.0917,0.2076,1393,1263,1274,3929,03:20:00 p. m.,3963,2.56,2.17,2.37,8.75,9.72,10.52,478.73,201.7135,26/02/2022 15:20,8.75,9.72,10.52
26/02/2022,15:25:00,439.6,438.5,440.6,5.2518,4.7357,4.8378,0.2059,1323,1197,1207,3727,03:25:00 p. m.,3760,2.36,2.1,2.29,9.16,9.57,10.68,240.07,202.0409167,26/02/2022 15:25,9.16,9.57,10.68
26/02/2022,15:30:00,438,436.7,438.8,3.9809,3.4894,3.6219,0.2088,964,840,855,2659,03:30:00 p. m.,2712,2.42,2.04,2.38,13.39,15.35,15.81,127.01,202.3515,26/02/2022 15:30,0,0,0
26/02/2022,15:35:00,433.7,432.8,434.6,0.8924,0.6911,0.9058,0.2174,130,14,40,0,03:35:00 p. m.,555,2.22,2.05,2.16,53.49,66.87,43.35,48.33,202.5730833,26/02/2022 15:35,0,0,0
26/02/2022,15:40:00,433.3,432.5,434.4,0.2695,0.392,0.5949,0.2216,25,-91,-64,0,03:40:00 p. m.,315,1.96,2.02,2.04,52.84,17.25,23.93,50.63,202.5730833,26/02/2022 15:40,0,0,0
26/02/2022,15:45:00,436.4,435.1,437.1,2.926,2.5231,2.6534,0.2091,601,482,499,1583,03:45:00 p. m.,1757,2.37,2.05,2.24,28.38,26.87,23.66,104.64,202.5730833,26/02/2022 15:45,0,0,0
26/02/2022,15:50:00,437,435.9,437.9,3.6766,3.2375,3.3629,0.2058,805,684,700,2189,03:50:00 p. m.,2325,2.47,2.18,2.38,30.58,77.99,27.5,156.88,202.705,26/02/2022 15:50,0,0,0
26/02/2022,15:55:00,438.7,437.7,439.7,4.7156,4.1978,4.3147,0.2031,1184,1057,1070,3311,03:55:00 p. m.,3349,2.53,2.22,2.46,10.35,11.29,11.95,137.98,202.8874167,26/02/2022 15:55,10.35,11.29,11.95
26/02/2022,16:00:00,438.5,437.5,439.3,4.3093,3.7915,3.9085,0.1998,1078,952,963,2993,04:00:00 p. m.,3035,2.45,2.15,2.38,11.13,12.41,12.83,308.19,203.1633333,26/02/2022 16:00,11.13,0,0
26/02/2022,16:05:00,438.3,437,438.9,3.7734,3.2635,3.4011,0.2032,941,817,830,2587,04:05:00 p. m.,2636,2.49,2.17,2.45,12.81,13.98,15.17,323.91,203.41275,26/02/2022 16:05,0,0,0
26/02/2022,16:10:00,436.4,435.2,437,2.5324,2.164,2.2891,0.2142,489,369,390,1248,04:10:00 p. m.,1489,2.36,2.21,2.33,33.09,28.05,28.48,143.53,203.6283333,26/02/2022 16:10,0,0,0
26/02/2022,16:15:00,435,434.1,435.8,1.7566,1.51,1.6294,0.2212,256,137,162,556,04:15:00 p. m.,904,2.22,2.02,2.22,42.66,26.5,29.1,90.29,203.7323333,26/02/2022 16:15,0,0,0
26/02/2022,16:20:00,435.4,434.2,436.1,1.8855,1.5138,1.704,0.2184,367,248,270,885,04:20:00 p. m.,1130,2.44,2.14,2.3,46.19,76.89,44.43,45.54,203.7786667,26/02/2022 16:20,0,0,0
26/02/2022,16:25:00,436.6,435.5,437.7,2.8186,2.3362,2.5226,0.2162,665,542,563,1770,04:25:00 p. m.,1871,2.45,2.2,2.34,21.77,50.83,24.87,45.56,203.8524167,26/02/2022 16:25,0,0,0
26/02/2022,16:30:00,436.4,435.4,437.5,2.7828,2.2803,2.4738,0.2138,683,560,581,1824,04:30:00 p. m.,1896,2.51,2.2,2.48,16.56,20.3,20.64,45.43,203.9999167,26/02/2022 16:30,0,0,0
26/02/2022,16:35:00,436.8,435.6,437.7,2.424,1.9251,2.1407,0.2131,590,469,491,1551,04:35:00 p. m.,1635,2.51,2.18,2.37,19.19,24.5,24.17,48.27,204.1519167,26/02/2022 16:35,0,0,0
26/02/2022,16:40:00,436.4,435.3,437.3,2.0735,1.5767,1.8276,0.2154,497,376,400,1272,04:40:00 p. m.,1376,2.49,2.25,2.47,22.87,31.46,29.2,46.56,204.2811667,26/02/2022 16:40,0,0,0
26/02/2022,16:45:00,435.7,434.6,436.7,1.8567,1.3671,1.6411,0.217,438,318,343,1099,04:45:00 p. m.,1218,2.48,2.21,2.46,25.63,37.48,32.79,46.71,204.3871667,26/02/2022 16:45,0,0,0
26/02/2022,16:50:00,435.3,434.1,436.2,1.5268,1.0498,1.3659,0.2187,349,230,255,834,04:50:00 p. m.,987,2.49,2.14,2.4,32.17,52.82,40.82,44.76,204.47875,26/02/2022 16:50,0,0,0
26/02/2022,16:55:00,434.5,433.3,435.3,0.5546,0.5342,0.7178,0.2379,59,-61,-27,0,04:55:00 p. m.,408,2.18,2.03,2.08,54.45,39.73,34.26,44.1,204.54825,26/02/2022 16:55,0,0,0
26/02/2022,17:00:00,435,433.9,435.9,1.0013,0.6858,1.0292,0.2315,168,48,80,296,05:00:00 p. m.,645,2.41,2.19,2.25,64.97,126.49,50.2,42.71,204.54825,26/02/2022 17:00,0,0,0
26/02/2022,17:05:00,435.8,434.6,436.8,1.3877,0.9756,1.2834,0.227,284,163,193,639,05:05:00 p. m.,891,2.57,2.21,2.52,48.86,98.16,51.37,41.86,204.5729167,26/02/2022 17:05,0,0,0
26/02/2022,17:10:00,435.9,434.6,436.8,1.6611,1.1655,1.4828,0.2237,387,266,294,947,05:10:00 p. m.,1083,2.49,2.15,2.26,29.04,44.33,36.33,44.99,204.6261667,26/02/2022 17:10,0,0,0
26/02/2022,17:15:00,435.8,434.5,436.6,1.5151,1.0399,1.3686,0.2216,341,221,249,811,05:15:00 p. m.,977,2.5,2.22,2.45,34.71,61.77,42.73,44.73,204.7050833,26/02/2022 17:15,0,0,0
26/02/2022,17:20:00,435.9,434.7,436.9,1.5972,1.1111,1.4263,0.2198,369,249,276,894,05:20:00 p. m.,1040,2.53,2.21,2.45,30.86,48.5,38.91,45.75,204.7726667,26/02/2022 17:20,0,0,0
26/02/2022,17:25:00,436.1,434.6,436.8,1.4566,0.9771,1.3148,0.2205,330,210,237,777,05:25:00 p. m.,943,2.54,2.14,2.41,34.82,57.92,43.46,45.15,204.8471667,26/02/2022 17:25,0,0,0
26/02/2022,17:30:00,436.1,434.8,437,1.2849,0.8215,1.1913,0.2227,280,159,187,626,05:30:00 p. m.,829,2.59,2.28,2.46,41.35,78.53,50.21,43.87,204.9119167,26/02/2022 17:30,0,0,0
26/02/2022,17:35:00,435.8,434.7,436.8,1.119,0.6842,1.0793,0.22,228,109,134,470,05:35:00 p. m.,724,2.47,2.26,2.44,49.97,120.68,57.79,44.94,204.9640833,26/02/2022 17:35,0,0,0
26/02/2022,17:40:00,435.2,434.1,436,0.8919,0.5358,0.9728,0.2185,150,31,53,234,05:40:00 p. m.,602,2.58,2.3,2.55,69.42,322.14,67.24,43.72,205.00325,26/02/2022 17:40,0,0,0
26/02/2022,17:45:00,435.7,434.9,436.7,0.797,0.5213,0.9578,0.2174,112,-9,13,0,05:45:00 p. m.,572,2.61,2.29,2.51,83.27,376.31,69.52,46.41,205.02275,26/02/2022 17:45,0,0,0
26/02/2022,17:50:00,435.6,434.9,436.6,0.5736,0.5332,0.7889,0.2218,57,-64,-41,0,05:50:00 p. m.,454,2.37,2.17,2.29,73.39,218.03,51.22,47.44,205.02275,26/02/2022 17:50,0,0,0
26/02/2022,17:55:00,435,433.9,435.8,0.2777,0.4064,0.6331,0.2282,26,-95,-67,0,05:55:00 p. m.,331,2.08,2.07,2.04,51.88,16.83,22.82,49.93,205.02275,26/02/2022 17:55,0,0,0
26/02/2022,18:00:00,435.3,434.3,436.1,0.2786,0.4074,0.6346,0.2286,26,-95,-67,0,06:00:00 p. m.,332,2.14,2.06,2.15,51.4,16.86,22.81,48.01,205.02275,26/02/2022 18:00,0,0,0
26/02/2022,18:05:00,436,435.1,436.9,0.2813,0.4108,0.643,0.2302,27,-96,-68,0,06:05:00 p. m.,336,2.21,2.11,2.17,51.45,16.78,22.37,47.62,205.02275,26/02/2022 18:05,0,0,0
26/02/2022,18:10:00,436,435,436.8,0.2806,0.4091,0.6385,0.2293,27,-96,-68,0,06:10:00 p. m.,335,2.18,2.11,2.06,51.09,16.6,22.82,48.77,205.02275,26/02/2022 18:10,0,0,0
26/02/2022,18:15:00,435.6,434.5,436.2,0.2802,0.4083,0.6377,0.2304,27,-96,-67,0,06:15:00 p. m.,334,2.12,2.05,2.11,50.74,16.8,22.69,46.79,205.02275,26/02/2022 18:15,0,0,0
26/02/2022,18:20:00,435.1,434,435.9,0.2775,0.4027,0.6253,0.2305,27,-94,-64,0,06:20:00 p. m.,328,2.24,2.07,2.13,51.68,16.93,23.06,48.76,205.02275,26/02/2022 18:20,0,0,0
26/02/2022,18:25:00,434.9,433.9,435.6,0.2771,0.4049,0.6298,0.2255,26,-95,-67,0,06:25:00 p. m.,330,2.11,2.07,2.04,51.09,16.7,23.04,49.79,205.02275,26/02/2022 18:25,0,0,0
26/02/2022,18:30:00,435.4,434.2,435.9,0.2761,0.4032,0.6254,0.2267,26,-94,-66,0,06:30:00 p. m.,328,2.01,1.98,1.99,52.04,16.94,23.05,49.42,205.02275,26/02/2022 18:30,0,0,0
26/02/2022,18:35:00,435.6,434.4,436.2,0.2774,0.4046,0.6274,0.2255,26,-94,-67,0,06:35:00 p. m.,329,2.07,1.92,2.03,51.86,16.89,23.05,49.33,205.02275,26/02/2022 18:35,0,0,0
26/02/2022,18:40:00,434.9,433.9,435.6,0.2766,0.4032,0.6234,0.2239,26,-94,-67,0,06:40:00 p. m.,327,2.11,2.02,2.03,52.04,16.87,23.06,48.28,205.02275,26/02/2022 18:40,0,0,0
26/02/2022,18:45:00,434.6,433.8,435.4,0.2772,0.4046,0.6291,0.227,26,-94,-66,0,06:45:00 p. m.,329,2.09,1.95,1.97,51.35,16.71,23.09,48.06,205.02275,26/02/2022 18:45,0,0,0
26/02/2022,18:50:00,434.4,433.4,435,0.275,0.4018,0.6219,0.2246,26,-94,-66,0,06:50:00 p. m.,326,2.04,2.07,2.01,51.45,16.74,23.15,47.24,205.02275,26/02/2022 18:50,0,0,0
26/02/2022,18:55:00,434,433.4,434.8,0.274,0.4001,0.6189,0.2244,26,-93,-66,0,06:55:00 p. m.,324,2.07,2.03,2.07,51.95,16.73,23.29,49.45,205.02275,26/02/2022 18:55,0,0,0
26/02/2022,19:00:00,433.4,432.6,434.4,0.2719,0.3989,0.6166,0.2222,25,-93,-66,0,07:00:00 p. m.,322,2.08,1.95,1.96,51.83,17.01,23.51,49.4,205.02275,26/02/2022 19:00,0,0,0
26/02/2022,19:05:00,433,431.7,433.7,0.2685,0.3959,0.6099,0.2237,25,-92,-65,0,07:05:00 p. m.,319,2.05,2.06,1.99,52.81,16.96,23.68,49.03,205.02275,26/02/2022 19:05,0,0,0
26/02/2022,19:10:00,432.9,431.7,433.7,0.2682,0.3932,0.6038,0.2263,25,-91,-62,0,07:10:00 p. m.,316,2.06,2,2.03,52.68,17.17,24.03,46.82,205.02275,26/02/2022 19:10,0,0,0
26/02/2022,19:15:00,432.9,431.8,433.4,0.2683,0.3944,0.6045,0.2218,24,-91,-65,0,07:15:00 p. m.,317,2.19,2.08,2.08,52.8,17.12,23.73,47.25,205.02275,26/02/2022 19:15,0,0,0
26/02/2022,19:20:00,432.6,431.4,433.3,0.2672,0.3922,0.5989,0.2203,24,-91,-64,0,07:20:00 p. m.,314,2.13,2.02,2,52.48,17.01,24.29,48.13,205.02275,26/02/2022 19:20,0,0,0
26/02/2022,19:25:00,432.6,431.5,433.4,0.2677,0.3946,0.6048,0.2168,24,-91,-67,0,07:25:00 p. m.,317,2.06,2.11,2.06,52.04,16.97,23.93,47.1,205.02275,26/02/2022 19:25,0,0,0
26/02/2022,19:30:00,432.5,431.5,433.4,0.2682,0.3948,0.6071,0.2188,24,-91,-66,0,07:30:00 p. m.,317,2.18,2.1,2.12,52.56,16.89,23.8,49.42,205.02275,26/02/2022 19:30,0,0,0
26/02/2022,19:35:00,432.8,431.8,433.5,0.2678,0.3936,0.6045,0.2198,25,-91,-65,0,07:35:00 p. m.,316,2.14,2.06,2.01,52.28,16.95,24.07,48.99,205.02275,26/02/2022 19:35,0,0,0
26/02/2022,19:40:00,433.1,432,433.8,0.2686,0.3965,0.6127,0.2235,25,-92,-65,0,07:40:00 p. m.,320,2.18,2.16,2.11,52.84,16.91,23.58,48.84,205.02275,26/02/2022 19:40,0,0,0
26/02/2022,19:45:00,432.6,431.7,433.6,0.2685,0.3962,0.6119,0.223,24,-92,-65,0,07:45:00 p. m.,319,2.05,2.01,2.08,52.61,17.04,23.73,47.57,205.02275,26/02/2022 19:45,0,0,0
26/02/2022,19:50:00,432.7,431.7,433.7,0.2692,0.395,0.6076,0.2217,24,-91,-65,0,07:50:00 p. m.,318,2.05,1.99,1.97,52.9,17.11,23.68,47.05,205.02275,26/02/2022 19:50,0,0,0
26/02/2022,19:55:00,433,431.8,433.7,0.2681,0.3928,0.6005,0.2198,24,-91,-65,0,07:55:00 p. m.,315,2.08,2.01,1.94,52.68,16.84,24.15,48.3,205.02275,26/02/2022 19:55,0,0,0
26/02/2022,20:00:00,433.2,432.3,434.2,0.2708,0.3962,0.6071,0.2153,25,-91,-68,0,08:00:00 p. m.,319,2.04,1.99,2.05,51.98,16.92,23.72,47.88,205.02275,26/02/2022 20:00,0,0,0
26/02/2022,20:05:00,434.1,433.4,435.5,0.2753,0.4032,0.6254,0.217,26,-93,-70,0,08:05:00 p. m.,327,2.23,2.13,2.21,51.88,16.53,22.94,50.52,205.02275,26/02/2022 20:05,0,0,0
26/02/2022,20:10:00,434.4,433.8,435.8,0.2765,0.4045,0.6284,0.2172,26,-94,-71,0,08:10:00 p. m.,329,2.22,2.1,2.1,51.4,16.51,22.95,50.75,205.02275,26/02/2022 20:10,0,0,0
26/02/2022,20:15:00,434.4,433.6,435.4,0.2743,0.4025,0.6229,0.2147,25,-93,-71,0,08:15:00 p. m.,326,2.21,2.14,2.14,52.36,16.58,22.97,51.99,205.02275,26/02/2022 20:15,0,0,0
26/02/2022,20:20:00,434.9,434.2,436.2,0.2771,0.4051,0.6284,0.2151,26,-94,-72,0,08:20:00 p. m.,329,2.07,2.01,2.15,51.88,16.59,22.91,50.22,205.02275,26/02/2022 20:20,0,0,0
26/02/2022,20:25:00,434.8,433.9,436.1,0.2777,0.4051,0.6292,0.2181,26,-94,-71,0,08:25:00 p. m.,330,2.1,2.01,2.05,52.14,16.63,22.89,48.77,205.02275,26/02/2022 20:25,0,0,0
26/02/2022,20:30:00,435.1,434,436.2,0.277,0.4021,0.6205,0.2182,26,-93,-69,0,08:30:00 p. m.,327,2.14,1.95,1.99,51.7,16.72,23.47,49.51,205.02275,26/02/2022 20:30,0,0,0
26/02/2022,20:35:00,435,434.3,436.1,0.2775,0.4021,0.6211,0.2181,26,-93,-69,0,08:35:00 p. m.,327,2.04,2.08,2.06,51.46,16.73,23.26,48.3,205.02275,26/02/2022 20:35,0,0,0
26/02/2022,20:40:00,435.1,434.4,436.4,0.2779,0.4019,0.6218,0.2202,26,-94,-68,0,08:40:00 p. m.,327,2.12,2.03,2.12,51.87,16.7,23.28,50.44,205.02275,26/02/2022 20:40,0,0,0
26/02/2022,20:45:00,436,434.9,437.1,0.28,0.4063,0.633,0.2214,27,-95,-69,0,08:45:00 p. m.,332,2.14,2.01,2.03,51.24,16.63,22.99,50.16,205.02275,26/02/2022 20:45,0,0,0
26/02/2022,20:50:00,435.6,434.6,436.7,0.2784,0.4047,0.6285,0.2201,26,-94,-70,0,08:50:00 p. m.,330,2.09,2.02,2.05,52.17,16.72,23.03,51.4,205.02275,26/02/2022 20:50,0,0,0
26/02/2022,20:55:00,434.2,433.3,435.2,0.2732,0.3992,0.616,0.2199,25,-93,-68,0,08:55:00 p. m.,323,1.99,1.95,2.02,52.2,16.94,23.49,48.34,205.02275,26/02/2022 20:55,0,0,0
26/02/2022,21:00:00,433.9,433,435.2,0.2745,0.4041,0.627,0.2158,25,-93,-72,0,09:00:00 p. m.,327,2.05,1.98,2.03,52.12,16.77,23.03,49.79,205.02275,26/02/2022 21:00,0,0,0
26/02/2022,21:05:00,434.1,433.4,435.3,0.2754,0.4055,0.6293,0.2137,25,-94,-73,0,09:05:00 p. m.,329,2.11,1.86,1.97,51.41,16.74,23.08,50.35,205.02275,26/02/2022 21:05,0,0,0
26/02/2022,21:10:00,434.4,433.8,435.6,0.2766,0.4047,0.6277,0.2141,26,-94,-72,0,09:10:00 p. m.,329,2.06,2.1,2.09,51.29,16.63,22.99,49.24,205.02275,26/02/2022 21:10,0,0,0
26/02/2022,21:15:00,434.9,434.2,436,0.2762,0.4035,0.6235,0.211,26,-93,-73,0,09:15:00 p. m.,328,2.11,2.01,2.14,51.77,16.59,23.13,53.09,205.02275,26/02/2022 21:15,0,0,0
26/02/2022,21:20:00,435,434.2,436.1,0.2772,0.4059,0.6304,0.2134,26,-94,-73,0,09:20:00 p. m.,330,2.16,2.04,2.08,51.42,16.67,22.88,52.19,205.02275,26/02/2022 21:20,0,0,0
26/02/2022,21:25:00,434.8,433.9,436,0.2762,0.4056,0.6307,0.2148,26,-94,-72,0,09:25:00 p. m.,330,2.14,2.14,2.1,52.16,16.54,22.8,52.5,205.02275,26/02/2022 21:25,0,0,0
26/02/2022,21:30:00,434.6,433.7,435.7,0.2742,0.4015,0.6213,0.218,25,-93,-69,0,09:30:00 p. m.,326,2.14,2.04,2.19,51.97,16.81,23.15,49.17,205.02275,26/02/2022 21:30,0,0,0
26/02/2022,21:35:00,434.7,434,436.1,0.277,0.4043,0.628,0.2201,26,-94,-70,0,09:35:00 p. m.,329,2.15,2.07,2.11,51.99,16.77,22.88,48.8,205.02275,26/02/2022 21:35,0,0,0
26/02/2022,21:40:00,435.1,434,436.5,0.2778,0.4042,0.627,0.2198,26,-94,-69,0,09:40:00 p. m.,329,2.28,2.11,2.18,51.4,16.71,23.23,49.38,205.02275,26/02/2022 21:40,0,0,0
26/02/2022,21:45:00,435.1,434.4,436.5,0.2781,0.4044,0.6289,0.2215,26,-94,-69,0,09:45:00 p. m.,330,2.19,2.16,2.21,51.16,16.72,22.99,47.17,205.02275,26/02/2022 21:45,0,0,0
26/02/2022,21:50:00,434.8,434,436.1,0.277,0.4034,0.6254,0.217,26,-94,-70,0,09:50:00 p. m.,328,2.27,2.13,2.21,51.72,16.69,23.04,51.38,205.02275,26/02/2022 21:50,0,0,0
26/02/2022,21:55:00,435.4,434.4,436.6,0.2774,0.4042,0.6271,0.2158,26,-94,-71,0,09:55:00 p. m.,329,2.18,2.09,2.12,51.44,16.66,23.13,51.42,205.02275,26/02/2022 21:55,0,0,0
26/02/2022,22:00:00,435.6,434.6,436.8,0.2782,0.4068,0.6337,0.2177,26,-94,-72,0,10:00:00 p. m.,332,2.32,2.26,2.27,51.93,16.62,22.68,51.7,205.02275,26/02/2022 22:00,0,0,0
26/02/2022,22:05:00,435.3,434.4,436.3,0.2781,0.4071,0.6345,0.2174,26,-94,-72,0,10:05:00 p. m.,332,2.26,2.19,2.2,51.6,16.64,22.65,49.42,205.02275,26/02/2022 22:05,0,0,0
26/02/2022,22:10:00,435.1,434.1,436.3,0.2765,0.4024,0.6218,0.2174,26,-93,-70,0,10:10:00 p. m.,327,2.33,2.27,2.32,52.06,16.77,23.11,49.71,205.02275,26/02/2022 22:10,0,0,0
26/02/2022,22:15:00,435.3,434,436.2,0.2755,0.3991,0.6132,0.2181,26,-93,-68,0,10:15:00 p. m.,324,2.34,2.1,2.19,51.66,16.96,23.59,49.05,205.02275,26/02/2022 22:15,0,0,0
26/02/2022,22:20:00,435.1,433.8,435.9,0.2744,0.3981,0.612,0.2186,26,-92,-67,0,10:20:00 p. m.,323,2.2,2.18,2.1,51.85,16.89,23.56,48.65,205.02275,26/02/2022 22:20,0,0,0
26/02/2022,22:25:00,434.8,433.6,435.8,0.2745,0.4007,0.6178,0.214,26,-93,-70,0,10:25:00 p. m.,325,2.25,2.2,2.28,51.83,16.76,23.39,52.01,205.02275,26/02/2022 22:25,0,0,0
26/02/2022,22:30:00,435.2,434,436.2,0.2746,0.4,0.617,0.216,26,-93,-69,0,10:30:00 p. m.,325,2.37,2.23,2.3,51.8,16.96,23.28,50.8,205.02275,26/02/2022 22:30,0,0,0
26/02/2022,22:35:00,435.6,434.1,436.1,0.2745,0.4011,0.6194,0.2172,26,-93,-70,0,10:35:00 p. m.,326,2.38,2.25,2.27,52.35,16.76,23.1,52.06,205.02275,26/02/2022 22:35,0,0,0
26/02/2022,22:40:00,435.5,434.5,436.5,0.2775,0.4051,0.629,0.2169,26,-94,-71,0,10:40:00 p. m.,330,2.37,2.29,2.31,51.59,16.7,22.75,49.38,205.02275,26/02/2022 22:40,0,0,0
