Fecha de la Medida,Hora de la Medida,FASE   AB,FASE   BC,FASE   AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,TOTAL    [kW]
09/02/2014,16:20:05,426.27,431.39,430.78,3.42,3.66,3.49,,,,,1279.13,1.27913
09/02/2014,16:25:05,424.42,429.42,429.03,3.15,3.33,3.14,,,,,1161.89,1.16189
09/02/2014,16:30:05,425.08,430.28,429.85,2.91,2.9,2.82,,,,,1071.16,1.07116
09/02/2014,16:35:05,424.28,429.31,428.96,2.57,2.48,2.39,,,,,901.95,0.90195
09/02/2014,16:40:05,424.07,429.53,429.46,2.59,2.51,2.45,,,,,900.43,0.90043
09/02/2014,16:45:05,424.71,430.12,430.08,2.5,2.45,2.34,,,,,848.49,0.84849
09/02/2014,16:50:05,424.59,429.97,429.57,2.47,2.38,2.28,,,,,859.45,0.85945
09/02/2014,16:55:05,424.84,429.83,429.06,2.41,2.27,2.21,,,,,836.2,0.8362
09/02/2014,17:00:05,424.65,429.58,429.33,2.37,2.18,2.11,,,,,811.43,0.81143
09/02/2014,17:05:05,424.92,429.87,429.36,2.26,2.09,2.03,,,,,747.36,0.74736
09/02/2014,17:10:05,424.18,429.32,428.91,2.19,2,1.94,,,,,714.23,0.71423
09/02/2014,17:15:05,423.44,429.03,428.07,2.13,1.87,1.79,,,,,688.7,0.6887
09/02/2014,17:20:05,423.85,428.73,427.92,2.02,1.7,1.65,,,,,612.06,0.61206
09/02/2014,17:25:05,423.27,428.2,427.33,1.92,1.52,1.43,,,,,545.75,0.54575
09/02/2014,17:30:05,423.01,428.09,427.41,1.75,1.06,0.99,,,,,402.83,0.40283
09/02/2014,17:35:05,422.02,427.22,426.86,1.84,1.18,1.08,,,,,421.76,0.42176
09/02/2014,17:40:05,423.23,428.41,428.28,1.74,0,0,,,,,423.12,0.42312
09/02/2014,17:45:05,421.84,427.01,426.89,1.75,0,0,,,,,350.65,0.35065
09/02/2014,17:50:05,422.25,427.48,426.57,1.75,0,0,,,,,195.75,0.19575
09/02/2014,17:55:05,421.86,427.42,426.36,1.75,0,0,,,,,177.03,0.17703
09/02/2014,18:00:05,421.55,426.96,426.9,1.65,0,0,,,,,103.71,0.10371
09/02/2014,18:05:05,422.97,428.23,427.8,1.74,0,0,,,,,88.31,0.08831
09/02/2014,18:10:05,422.43,427.76,427.09,1.75,0,0,,,,,87.83,0.08783
09/02/2014,18:15:05,423.23,428.52,428.18,1.73,0,0,,,,,81.88,0.08188
09/02/2014,18:20:05,421.99,427.3,426.38,1.68,0,0,,,,,98.35,0.09835
09/02/2014,18:25:05,421.35,426.16,425.88,1.7,0,0,,,,,81.72,0.08172
09/02/2014,18:30:05,427.65,431.9,432.02,1.84,0,0,,,,,90.89,0.09089
09/02/2014,18:35:05,421.43,426.83,426.76,1.66,0,0,,,,,89.3,0.0893
09/02/2014,18:40:05,420.56,425.43,425.79,1.64,0,0,,,,,84.74,0.08474
09/02/2014,18:45:05,424.92,429.96,430.2,1.94,0,0,,,,,108.68,0.10868
09/02/2014,18:50:05,425.59,430.26,431.03,1.9,0,0,,,,,106.02,0.10602
09/02/2014,18:55:05,425.06,429.42,430.2,1.82,0,0,,,,,95.22,0.09522
09/02/2014,19:00:05,425.09,429.46,429.82,1.85,0,0,,,,,114.53,0.11453
09/02/2014,19:05:05,425.04,429.73,430.29,1.86,0,0,,,,,113.5,0.1135
09/02/2014,19:10:05,425.13,429.77,430.29,1.91,0,0,,,,,118.67,0.11867
09/02/2014,19:15:05,424.96,430.24,430.26,1.67,0,0,,,,,91.05,0.09105
09/02/2014,19:20:05,425.7,430.36,430.87,1.68,0,0,,,,,86.15,0.08615
09/02/2014,19:25:05,425.81,430.47,431.17,1.8,0,0,,,,,98.3,0.0983
09/02/2014,19:30:05,426.11,430.66,431,1.65,0,0,,,,,87.43,0.08743
09/02/2014,19:35:05,425.7,430.22,430.99,1.79,0,0,,,,,91.25,0.09125
09/02/2014,19:40:05,425.59,430.32,431.22,1.86,0,0,,,,,91.8,0.0918
09/02/2014,19:45:05,425.64,430.57,431.3,1.95,0,0,,,,,96.72,0.09672
09/02/2014,19:50:05,425.36,430.69,430.85,1.92,0,0,,,,,94.55,0.09455
09/02/2014,19:55:05,425.86,430.4,431.24,1.95,0,0,,,,,101.06,0.10106
09/02/2014,20:00:05,424.69,429.44,430.33,1.88,0,0,,,,,96.49,0.09649
09/02/2014,20:05:05,425.37,429.99,430.58,1.79,0,0,,,,,93.08,0.09308
09/02/2014,20:10:05,425.71,430.31,431.11,1.86,0,0,,,,,99.26,0.09926
09/02/2014,20:15:05,426.23,430.96,431.17,1.66,0,0,,,,,91.12,0.09112
09/02/2014,20:20:05,426.37,430.62,431.48,1.67,0,0,,,,,92.57,0.09257
09/02/2014,20:25:05,427.18,432,432.52,1.69,0,0,,,,,86.35,0.08635
09/02/2014,20:30:05,427.3,431.58,432.89,1.75,0,0,,,,,95.94,0.09594
09/02/2014,20:35:05,426.37,430.81,431.95,1.76,0,0,,,,,93.97,0.09397
09/02/2014,20:40:05,422.39,426.55,427.75,1.76,0,0,,,,,88.46,0.08846
09/02/2014,20:45:05,426.48,431.32,431.82,1.72,0,0,,,,,94.01,0.09401
09/02/2014,20:50:05,426.93,431.42,432.22,1.67,0,0,,,,,100.26,0.10026
09/02/2014,20:55:05,426.37,430.73,431.6,1.79,0,0,,,,,102.08,0.10208
09/02/2014,21:00:05,427.33,432.29,432.42,1.75,0,0,,,,,99.78,0.09978
09/02/2014,21:05:05,422.14,426.88,427.3,1.73,0,0,,,,,86.2,0.0862
09/02/2014,21:10:05,422.47,427.12,427.68,1.68,0,0,,,,,89.44,0.08944
09/02/2014,21:15:05,422.42,427.21,427.82,1.5,0,0,,,,,85.62,0.08562
09/02/2014,21:20:05,424.12,428.93,429.23,1.45,0,0,,,,,84.62,0.08462
09/02/2014,21:25:05,424.54,429.17,429.69,1.38,0,0,,,,,78.14,0.07814
09/02/2014,21:30:05,424.57,428.92,429.2,1.21,0,0,,,,,70.72,0.07072
09/02/2014,21:35:05,423.77,428.57,429.39,1.42,0,0,,,,,82.48,0.08248
09/02/2014,21:40:05,424.07,429.15,429.43,1.41,0,0,,,,,85.6,0.0856
09/02/2014,21:45:05,424.09,428.5,429.06,1.34,0,0,,,,,81.72,0.08172
09/02/2014,21:50:05,423.14,428.29,429.23,1.59,0,0,,,,,91.22,0.09122
09/02/2014,21:55:05,424.79,429.56,429.57,1.69,0,0,,,,,94.7,0.0947
09/02/2014,22:00:05,426.14,430.81,431.36,1.67,0,0,,,,,91.29,0.09129
09/02/2014,22:05:05,424.77,429.53,430.09,1.15,0,0,,,,,71.29,0.07129
09/02/2014,22:10:05,424.49,429.22,429.78,1.45,0,0,,,,,81.41,0.08141
09/02/2014,22:15:05,424.73,429.44,429.53,1.64,0,0,,,,,99.44,0.09944
09/02/2014,22:20:05,425.78,430.43,430.75,1.6,0,0,,,,,89.32,0.08932
09/02/2014,22:25:05,426.12,430.84,430.93,1.41,0,0,,,,,82.1,0.0821
09/02/2014,22:30:05,426.69,431.45,431.53,1.29,0,0,,,,,73.47,0.07347
09/02/2014,22:35:05,424.52,428.91,429.11,0,0,0,,,,,0,0
09/02/2014,22:40:05,424.26,429.1,428.85,1.07,0,0,,,,,65.14,0.06514
09/02/2014,22:45:05,423.76,427.84,428.16,0,0,0,,,,,0,0
09/02/2014,22:50:05,423.63,428.42,428.27,0,0,0,,,,,0,0
09/02/2014,22:55:05,423.26,428.17,428.19,0.97,0,0,,,,,67.22,0.06722
09/02/2014,23:00:05,422.5,428.84,427.89,1.01,0,0,,,,,74.32,0.07432
09/02/2014,23:05:05,422.87,427.78,427.64,1.19,0,0,,,,,75.92,0.07592
09/02/2014,23:10:05,424.02,428.55,428.55,1.45,0,0,,,,,91.57,0.09157
09/02/2014,23:15:05,424.83,429.07,429.9,1.27,0,0,,,,,79.54,0.07954
09/02/2014,23:20:05,423.41,428.33,428.24,1.28,0,0,,,,,82.02,0.08202
09/02/2014,23:25:05,424.35,429.4,428.99,1.34,0,0,,,,,82.23,0.08223
09/02/2014,23:30:05,424.66,429.23,429.15,1.32,0,0,,,,,81.67,0.08167
09/02/2014,23:35:05,423.73,428.61,428.12,1.35,0,0,,,,,84.16,0.08416
09/02/2014,23:40:05,424.11,429.03,429.07,1.4,0,0,,,,,87.33,0.08733
09/02/2014,23:45:05,424.91,429.52,429.25,1.34,0,0,,,,,81.29,0.08129
09/02/2014,23:50:05,424.56,429.41,429.29,1.24,0,0,,,,,79.86,0.07986
09/02/2014,23:55:05,424.88,429.75,429.54,1.09,0,0,,,,,71.99,0.07199
10/02/2014,00:00:05,424.71,429.47,429.45,0,0,0,,,,,0,0
10/02/2014,00:05:05,424.82,429.76,429.26,0,0,0,,,,,0,0
10/02/2014,00:10:05,425.29,430.17,430.12,0,0,0,,,,,0,0
10/02/2014,00:15:05,426.22,431.4,430.57,0,0,0,,,,,0,0
10/02/2014,00:20:05,426.23,431.38,431.26,0,0,0,,,,,0,0
10/02/2014,00:25:05,426.1,431.4,431.23,0,0,0,,,,,0,0
10/02/2014,00:30:05,426.04,430.98,430.56,0,0,0,,,,,0,0
10/02/2014,00:35:05,426.09,431.21,430.65,0,0,0,,,,,0,0
10/02/2014,00:40:05,426.35,431.18,430.95,0,0,0,,,,,0,0
10/02/2014,00:45:05,426.13,431.77,431.11,0,0,0,,,,,0,0
10/02/2014,00:50:05,426.47,431.09,430.64,0,0,0,,,,,0,0
10/02/2014,00:55:05,426.33,431.14,431.01,0,0,0,,,,,0,0
10/02/2014,01:00:05,427.54,431.75,431.6,0,0,0,,,,,0,0
10/02/2014,01:05:05,427.01,432,431.55,0,0,0,,,,,0,0
10/02/2014,01:10:05,426.94,431.86,431.6,0,0,0,,,,,0,0
10/02/2014,01:15:05,427.67,432.42,431.87,0,0,0,,,,,0,0
10/02/2014,01:20:05,427.83,432.42,432.81,0,0,0,,,,,0,0
10/02/2014,01:25:05,425.97,430.51,430.46,0,0,0,,,,,0,0
10/02/2014,01:30:05,425.46,430.54,430.36,0,0,0,,,,,0,0
10/02/2014,01:35:05,425.27,430.2,429.79,0,0,0,,,,,0,0
10/02/2014,01:40:05,425.46,430.47,429.86,0,0,0,,,,,0,0
10/02/2014,01:45:05,425.45,430.03,429.75,0,0,0,,,,,0,0
10/02/2014,01:50:05,425,429.74,429.54,0,0,0,,,,,0,0
10/02/2014,01:55:05,425.21,430.28,429.78,0,0,0,,,,,0,0
10/02/2014,02:00:05,425.23,430.07,430.06,0,0,0,,,,,0,0
10/02/2014,02:05:05,425.56,430.37,430.1,0,0,0,,,,,0,0
10/02/2014,02:10:05,424.66,429.76,429.67,0,0,0,,,,,0,0
10/02/2014,02:15:05,425.45,430.41,430.2,0,0,0,,,,,0,0
10/02/2014,02:20:05,425.67,430.5,430.24,0,0,0,,,,,0,0
10/02/2014,02:25:05,425.33,430.53,429.87,0,0,0,,,,,0,0
10/02/2014,02:30:05,425.85,431.09,430.59,0,0,0,,,,,0,0
10/02/2014,02:35:05,425.75,430.78,430.73,0,0,0,,,,,0,0
10/02/2014,02:40:05,425.55,430.08,429.97,0,0,0,,,,,0,0
10/02/2014,02:45:05,426.24,430.92,430.82,0,0,0,,,,,0,0
10/02/2014,02:50:05,426.59,432.05,431.14,0,0,0,,,,,0,0
10/02/2014,02:55:05,425.64,430.99,430.32,0,0,0,,,,,0,0
10/02/2014,03:00:05,426.76,431.75,430.98,0,0,0,,,,,0,0
10/02/2014,03:05:05,426.23,431.14,430.65,0,0,0,,,,,0,0
10/02/2014,03:10:05,426.82,431.47,431.37,0,0,0,,,,,0,0
10/02/2014,03:15:05,426.46,431.07,431.01,0,0,0,,,,,0,0
10/02/2014,03:20:05,426.83,431.52,431.85,0,0,0,,,,,0,0
10/02/2014,03:25:05,426.57,431.4,431.21,0,0,0,,,,,0,0
10/02/2014,03:30:05,425.66,430.65,430.8,0,0,0,,,,,0,0
10/02/2014,03:35:05,426.18,431.5,431.13,0,0,0,,,,,0,0
10/02/2014,03:40:05,425.94,430.86,430.98,0,0,0,,,,,0,0
10/02/2014,03:45:05,425.59,431.22,430.39,0,0,0,,,,,0,0
10/02/2014,03:50:05,425.63,430.39,430,0,0,0,,,,,0,0
10/02/2014,03:55:05,425.77,430.98,430.47,0,0,0,,,,,0,0
10/02/2014,04:00:05,426.06,431.41,431.11,0,0,0,,,,,0,0
10/02/2014,04:05:05,425.24,430.57,430.32,0,0,0,,,,,0,0
10/02/2014,04:10:05,426.04,431.17,430.65,0,0,0,,,,,0,0
10/02/2014,04:15:05,425.47,431.3,430.43,0,0,0,,,,,0,0
10/02/2014,04:20:05,425.53,430.68,430.65,0,0,0,,,,,0,0
10/02/2014,04:25:05,425.59,430.74,430.31,0,0,0,,,,,0,0
10/02/2014,04:30:05,425.73,430.16,430.33,0,0,0,,,,,0,0
10/02/2014,04:35:05,425.29,430.03,429.76,0,0,0,,,,,0,0
10/02/2014,04:40:05,424.67,429.84,429.34,0,0,0,,,,,0,0
10/02/2014,04:45:05,425.37,430.37,430.23,0,0,0,,,,,0,0
10/02/2014,04:50:05,425.15,430.14,430.15,0,0,0,,,,,0,0
10/02/2014,04:55:05,424.31,429.55,429.3,0,0,0,,,,,0,0
10/02/2014,05:00:05,424.62,429.59,429.45,0,0,0,,,,,0,0
10/02/2014,05:05:05,424.19,428.96,428.67,0,0,0,,,,,0,0
10/02/2014,05:10:05,424.3,428.97,429.2,0,0,0,,,,,0,0
10/02/2014,05:15:05,423.73,428.77,428.63,0,0,0,,,,,0,0
10/02/2014,05:20:05,423.07,428.04,427.81,0,0,0,,,,,0,0
10/02/2014,05:25:05,422.9,427.63,427.77,0,0,0,,,,,0,0
10/02/2014,05:30:05,426.81,431.97,432.05,0,0,0,,,,,0,0
10/02/2014,05:35:05,427.73,432.8,432.65,0,0,0,,,,,0,0
10/02/2014,05:40:05,427.47,432.45,432.26,0,0,0,,,,,0,0
10/02/2014,05:45:05,425.78,431.08,430.75,0,0,0,,,,,0,0
10/02/2014,05:50:05,426.02,431.07,430.83,0,0,0,,,,,0,0
10/02/2014,05:55:05,426.12,430.6,431.12,0,0,0,,,,,0,0
10/02/2014,06:00:05,425.78,430.42,430.16,0,0,0,,,,,0,0
10/02/2014,06:05:05,425.99,431.23,431.14,0,0,0,,,,,0,0
10/02/2014,06:10:05,427.2,432.36,432.19,0,0,0,,,,,0,0
10/02/2014,06:15:05,422.38,426.7,426.59,0,0,0,,,,,0,0
10/02/2014,06:20:05,426.95,432,431.35,0,0,0,,,,,0,0
10/02/2014,06:25:05,424.77,429.9,429.4,0,0,0,,,,,0,0
10/02/2014,06:30:05,425.81,430.53,430.09,0,0,0,,,,,0,0
10/02/2014,06:35:05,425.85,430.76,430.39,0,0,0,,,,,0,0
10/02/2014,06:40:05,425.25,429.6,429.2,0,0,0,,,,,0,0
10/02/2014,06:45:05,423.8,428.46,428.45,0,0,0,,,,,0,0
10/02/2014,06:50:05,424.11,428.54,428.16,0,0,0,,,,,0,0
10/02/2014,06:55:05,424.4,429.16,428.75,0,0,0,,,,,0,0
10/02/2014,07:00:05,423.16,428.36,428.09,0,0,0,,,,,0,0
10/02/2014,07:05:05,423.68,429.05,428.43,0,0,0,,,,,0,0
10/02/2014,07:10:05,423.7,428.72,428.33,0,0,0,,,,,0,0
10/02/2014,07:15:05,423.76,429.26,428.73,0,0,0,,,,,0,0
10/02/2014,07:20:05,422.98,428.36,427.34,0,0,0,,,,,0,0
10/02/2014,07:25:05,427.35,432.75,432.39,0,0,0,,,,,0,0
10/02/2014,07:30:05,424.01,429.12,428.42,0,0,0,,,,,0,0
10/02/2014,07:35:05,422.97,428.59,427.79,0,0,0,,,,,0,0
10/02/2014,07:40:05,422.24,427.86,426.57,0,0,0,,,,,0,0
10/02/2014,07:45:05,424.27,429.98,428.72,0,0,0,,,,,0,0
10/02/2014,07:50:05,421.38,427.37,426.03,0,0,0,,,,,0,0
10/02/2014,07:55:05,427.64,433.37,432.2,1.15,0,0,,,,,271.24,0.27124
10/02/2014,08:00:05,424.01,429.37,428.55,1.66,1.31,1.21,,,,,360.38,0.36038
10/02/2014,08:05:05,425.62,430.65,429.91,2.6,2.25,2.15,,,,,720.55,0.72055
10/02/2014,08:10:05,426.08,431.08,430.66,3.35,2.92,2.83,,,,,979.14,0.97914
10/02/2014,08:15:05,426.5,431.88,430.91,3.9,3.57,3.39,,,,,1201.4,1.2014
10/02/2014,08:20:05,428.36,434.53,433.33,4.62,4.29,4.1,,,,,1479.68,1.47968
10/02/2014,08:25:05,428.21,433.89,432.51,4.88,4.49,4.35,,,,,1574.38,1.57438
10/02/2014,08:30:05,426.98,433.15,432.4,5.01,4.73,4.51,,,,,1597.5,1.5975
10/02/2014,08:35:05,428.57,434,433.18,5.28,4.96,4.76,,,,,1715.17,1.71517
10/02/2014,08:40:05,428.47,433.8,433.17,5.47,5.1,4.93,,,,,1782.62,1.78262
10/02/2014,08:45:05,427.75,433,432.19,5.52,5.22,5.02,,,,,1792.12,1.79212
10/02/2014,08:50:05,426.41,431.58,430.68,5.67,5.3,5.13,,,,,1867.11,1.86711
10/02/2014,08:55:05,429.02,434.36,433.23,5.76,5.38,5.22,,,,,1901.63,1.90163
10/02/2014,09:00:05,430.67,435.96,434.93,5.67,5.31,5.14,,,,,1858.72,1.85872
10/02/2014,09:05:05,430.13,435.67,434.89,5.64,5.49,5.27,,,,,1934.82,1.93482
10/02/2014,09:10:05,429.59,434.99,434.37,5.81,5.62,5.38,,,,,1987.27,1.98727
10/02/2014,09:15:05,431.41,436.74,435.81,5.7,5.63,5.42,,,,,2002.69,2.00269
10/02/2014,09:20:05,430.09,435.88,434.93,5.81,5.77,5.51,,,,,2049.26,2.04926
10/02/2014,09:25:05,429.41,434.41,433.75,5.9,5.91,5.7,,,,,2107.3,2.1073
10/02/2014,09:30:05,430.5,436.44,435.41,5.92,5.96,5.74,,,,,2128.15,2.12815
10/02/2014,09:35:05,430.64,436.31,435.15,6.08,6.06,5.85,,,,,2190.03,2.19003
10/02/2014,09:40:05,431.81,437.76,436.53,6.02,6.07,5.86,,,,,2219.09,2.21909
10/02/2014,09:45:05,432.59,437.54,436.81,6.2,6.2,6.07,,,,,2303.69,2.30369
10/02/2014,09:50:05,431.38,436.85,436.01,6.18,6.34,6.13,,,,,2335.96,2.33596
10/02/2014,09:55:05,432.71,438.56,437.78,6.12,6.37,6.14,,,,,2317.26,2.31726
10/02/2014,10:00:05,430.66,436.17,435.26,6.14,6.36,6.14,,,,,2342.16,2.34216
10/02/2014,10:05:05,432.22,437.58,436.82,6.1,6.33,6.14,,,,,2344.35,2.34435
10/02/2014,10:10:05,431.03,437.1,436.05,6.05,6.33,6.1,,,,,2331.72,2.33172
10/02/2014,10:15:05,429.93,435.41,434.26,6.28,6.5,6.28,,,,,2402.96,2.40296
10/02/2014,10:20:05,431.13,436.57,435.23,6.19,6.45,6.23,,,,,2361.15,2.36115
10/02/2014,10:25:05,431.46,437.03,435.67,6.2,6.45,6.22,,,,,2351.13,2.35113
10/02/2014,10:30:05,430.2,435.42,434.6,6.34,6.59,6.4,,,,,2413.12,2.41312
10/02/2014,10:35:05,429.99,435.34,434.58,6.47,6.66,6.49,,,,,2483.29,2.48329
10/02/2014,10:40:05,429.85,435.26,434.03,6.45,6.68,6.49,,,,,2448.57,2.44857
10/02/2014,10:45:05,430.51,435.65,434.51,6.52,6.77,6.54,,,,,2456.12,2.45612
10/02/2014,10:50:05,429.37,434.45,433.4,6.53,6.73,6.53,,,,,2455.07,2.45507
10/02/2014,10:55:05,429.28,434.74,433.36,6.55,6.76,6.55,,,,,2471.28,2.47128
10/02/2014,11:00:05,429.51,434.88,433.78,6.55,6.83,6.62,,,,,2478.23,2.47823
10/02/2014,11:05:05,429.8,435.08,433.83,6.79,7.06,6.84,,,,,2571.99,2.57199
10/02/2014,11:10:05,429.72,434.98,433.78,6.8,7.08,6.89,,,,,2582.9,2.5829
10/02/2014,11:15:05,429.35,434.94,433.99,6.73,7.01,6.79,,,,,2536.97,2.53697
10/02/2014,11:20:05,429,434.41,433.56,6.68,6.97,6.72,,,,,2512.54,2.51254
10/02/2014,11:25:05,429.6,434.7,433.76,6.72,6.99,6.79,,,,,2547.8,2.5478
10/02/2014,11:30:05,429.2,434.55,433.15,6.48,6.76,6.55,,,,,2472.98,2.47298
10/02/2014,11:35:05,428.84,434.14,432.77,6.7,6.94,6.74,,,,,2571.11,2.57111
10/02/2014,11:40:05,427.89,433.05,432,6.33,6.65,6.44,,,,,2400.17,2.40017
10/02/2014,11:45:05,427.58,432.33,431.42,6.59,6.9,6.69,,,,,2509.42,2.50942
10/02/2014,11:50:05,429.66,434.87,434.07,5.99,6.24,6.04,,,,,2285.76,2.28576
10/02/2014,11:55:05,429.08,433.57,433.05,5.7,5.92,5.76,,,,,2178.93,2.17893
10/02/2014,12:00:05,430.87,435.55,435.32,6.35,6.74,6.53,,,,,2431.88,2.43188
10/02/2014,12:05:05,430.77,436.62,435.19,6.42,6.73,6.5,,,,,2461.74,2.46174
10/02/2014,12:10:05,430.61,435.29,434.33,6.24,6.48,6.27,,,,,2434.86,2.43486
10/02/2014,12:15:05,429.62,434.95,434.25,5.94,6.33,6.1,,,,,2300.09,2.30009
10/02/2014,12:20:05,430.62,435.08,434.49,6.18,6.54,6.3,,,,,2385.96,2.38596
10/02/2014,12:25:05,430.19,435.15,434.18,6.15,6.43,6.25,,,,,2388.31,2.38831
10/02/2014,12:30:05,428.88,434.05,432.58,6.2,6.51,6.3,,,,,2391.97,2.39197
10/02/2014,12:35:05,430,435.31,433.81,6.09,6.42,6.22,,,,,2360.8,2.3608
10/02/2014,12:40:05,430.62,435.18,434.29,6.14,6.45,6.26,,,,,2378.22,2.37822
10/02/2014,12:45:05,429.95,435.17,433.61,6.25,6.57,6.36,,,,,2394.73,2.39473
10/02/2014,12:50:05,430.58,435.56,434.39,6.29,6.63,6.4,,,,,2446.85,2.44685
10/02/2014,12:55:05,430.29,435.23,434.35,6.27,6.61,6.4,,,,,2417.66,2.41766
10/02/2014,13:00:05,431.27,436.46,435.27,6.21,6.51,6.3,,,,,2418.75,2.41875
10/02/2014,13:05:05,429.53,434.5,433.76,5.85,6.17,5.97,,,,,2268.8,2.2688
10/02/2014,13:10:05,430.07,434.58,434.2,5.53,5.82,5.65,,,,,2137.64,2.13764
10/02/2014,13:15:05,430.45,434.73,434.91,5.47,5.79,5.58,,,,,2101.29,2.10129
10/02/2014,13:20:05,430.9,435.42,434.44,5.23,5.5,5.29,,,,,2036.98,2.03698
10/02/2014,13:25:05,429.83,434.9,433.72,5.22,5.52,5.32,,,,,2018.92,2.01892
10/02/2014,13:30:05,429.98,434.69,433.98,5.29,5.62,5.44,,,,,2045.26,2.04526
10/02/2014,13:35:05,430.64,435.7,434.96,5.29,5.6,5.39,,,,,2045.91,2.04591
10/02/2014,13:40:05,428.82,433.76,433.03,5.46,5.81,5.59,,,,,2098.75,2.09875
10/02/2014,13:45:05,429.83,435.04,434.93,5.84,6.2,5.96,,,,,2240.3,2.2403
10/02/2014,13:50:05,429.8,434.49,433.64,5.84,6.19,5.96,,,,,2254.67,2.25467
10/02/2014,13:55:05,430.97,436.23,435.19,6.01,6.35,6.12,,,,,2317.19,2.31719
10/02/2014,14:00:05,431.18,435.53,434.94,5.76,6.1,5.89,,,,,2217.26,2.21726
10/02/2014,14:05:05,431.13,436.08,435.61,5.7,6.04,5.83,,,,,2199.37,2.19937
10/02/2014,14:10:05,430.21,434.88,434.54,5.47,5.78,5.58,,,,,2106.31,2.10631
10/02/2014,14:15:05,430.58,435.43,435.18,5.25,5.56,5.37,,,,,2027.99,2.02799
10/02/2014,14:20:05,429.44,434.37,433.52,5.13,5.45,5.25,,,,,1976.57,1.97657
10/02/2014,14:25:05,428.94,433.84,433.92,4.95,5.3,5.03,,,,,1900.49,1.90049
10/02/2014,14:30:05,429.74,434.12,434.21,4.93,5.25,5.02,,,,,1892.66,1.89266
10/02/2014,14:35:05,428.71,433.85,433.11,5.24,5.51,5.27,,,,,2020.92,2.02092
10/02/2014,14:40:05,429.82,435.22,434.65,5.23,5.45,5.26,,,,,2022.6,2.0226
10/02/2014,14:45:05,430.27,435.22,434.45,4.91,5.19,5,,,,,1902.38,1.90238
10/02/2014,14:50:05,431.53,436.08,435.83,5.12,5.48,5.27,,,,,1977.41,1.97741
10/02/2014,14:55:05,425.63,430.43,429.87,5.1,5.41,5.19,,,,,1951.95,1.95195
10/02/2014,15:00:05,430.06,435.45,434.51,5.04,5.28,5.06,,,,,1956.28,1.95628
10/02/2014,15:05:05,429.96,434.75,433.68,5.06,5.39,5.18,,,,,1962.64,1.96264
10/02/2014,15:10:05,430.59,435.75,435.07,5.19,5.53,5.34,,,,,2007.29,2.00729
10/02/2014,15:15:05,429.42,434.61,433.56,5.22,5.59,5.32,,,,,2020.14,2.02014
10/02/2014,15:20:05,424.08,429.15,428.32,5.02,5.31,5.06,,,,,1921.15,1.92115
10/02/2014,15:25:05,424.88,430.15,429.24,5.12,5.44,5.22,,,,,1958.55,1.95855
10/02/2014,15:30:05,430.44,435.68,434.9,5.1,5.43,5.21,,,,,1973.34,1.97334
10/02/2014,15:35:05,424.76,429.71,429.16,5.14,5.48,5.25,,,,,1961.8,1.9618
10/02/2014,15:40:05,430.28,434.91,434.58,5.06,5.44,5.18,,,,,1950.88,1.95088
10/02/2014,15:45:05,426.62,430.78,430.36,5.05,5.38,5.18,,,,,1938.92,1.93892
10/02/2014,15:50:05,424.98,429.62,428.63,4.57,4.86,4.64,,,,,1748.17,1.74817
10/02/2014,15:55:05,430,434.47,433.76,4.17,4.47,4.24,,,,,1600.5,1.6005
10/02/2014,16:00:05,428.25,434.32,432.68,4.05,4.26,3.94,,,,,1571.45,1.57145
10/02/2014,16:05:05,428.47,433.54,432.34,3.94,4.16,3.94,,,,,1507.09,1.50709
10/02/2014,16:10:05,424.46,428.8,428.08,3.83,4.08,3.88,,,,,1451.68,1.45168
10/02/2014,16:15:05,426.43,431.14,430.18,3.85,4.05,3.85,,,,,1470.16,1.47016
10/02/2014,16:20:05,424.14,428.56,427.84,3.67,3.85,3.69,,,,,1387.22,1.38722
10/02/2014,16:25:05,427.69,431.93,431.2,3.45,3.58,3.37,,,,,1294.86,1.29486
10/02/2014,16:30:05,422.52,427.15,426.2,3.12,3.19,2.96,,,,,1155.18,1.15518
10/02/2014,16:35:05,421.75,427.06,425.98,2.64,2.66,2.55,,,,,938.95,0.93895
10/02/2014,16:40:05,427.17,432.34,431.07,2.73,2.73,2.62,,,,,975.63,0.97563
10/02/2014,16:45:05,427.16,431.89,430.86,2.19,1.97,1.85,,,,,697.09,0.69709
10/02/2014,16:50:05,421.8,426.6,425.24,2.27,2.15,2.05,,,,,764.19,0.76419
10/02/2014,16:55:05,421.76,426.02,425.27,1.78,1.07,1.02,,,,,360.99,0.36099
10/02/2014,17:00:05,419.31,424.01,422.87,1.69,0,0,,,,,348.08,0.34808
10/02/2014,17:05:05,421.9,426.43,425.59,1.74,1.11,1,,,,,381.84,0.38184
10/02/2014,17:10:05,423.58,427.82,426.89,2.08,1.85,1.75,,,,,639.28,0.63928
