Feha de la Medda,Hora de la Medda,FASE AB,FASE BC, FASE AC,FASE A,FASE B,FASE C ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,
04/04/2014,20:00:58,406.33,411.78,411.25,0,0,0,,,,,0,0
04/04/2014,20:05:58,407.77,412.58,411.81,0,0,0,,,,,0,0
04/04/2014,20:10:58,408.37,413.59,413.08,0,0,0,,,,,0,0
04/04/2014,20:15:58,406.6,411.8,411.16,0,0,0,,,,,0,0
04/04/2014,20:20:58,407.31,412.41,411.87,0,0,0,,,,,0,0
04/04/2014,20:25:58,406.93,411.49,411,0,0,0,,,,,0,0
04/04/2014,20:30:58,406.71,411.4,411.04,0,0,0,,,,,0,0
04/04/2014,20:35:58,408,412.63,412.1,0,0,0,,,,,0,0
04/04/2014,20:40:58,407.89,412.52,412.03,0,0,0,,,,,0,0
04/04/2014,20:45:58,407.86,412.68,412.22,0,0,0,,,,,0,0
04/04/2014,20:50:58,409.37,414.02,412.98,0,0,0,,,,,0,0
04/04/2014,20:55:58,409.08,413.8,412.96,0,0,0,,,,,0,0
04/04/2014,21:00:58,407.06,411.45,410.83,0,0,0,,,,,0,0
04/04/2014,21:05:58,407.4,411.82,410.97,0,0,0,,,,,0,0
04/04/2014,21:10:58,406.78,411.9,410.6,0,0,0,,,,,0,0
04/04/2014,21:15:58,408.61,412.96,412.27,0,0,0,,,,,0,0
04/04/2014,21:20:58,409.09,413.61,413.16,0,0,0,,,,,0,0
04/04/2014,21:25:58,408.5,412.99,412.37,0,0,0,,,,,0,0
04/04/2014,21:30:58,407.81,412.55,411.88,0,0,0,,,,,0,0
04/04/2014,21:35:58,407.7,412.7,411.8,0,0,0,,,,,0,0
04/04/2014,21:40:58,408.4,413.54,412.45,0,0,0,,,,,0,0
04/04/2014,21:45:58,406.25,411.06,410.36,0,0,0,,,,,0,0
04/04/2014,21:50:58,406.6,411.08,410.65,0,0,0,,,,,0,0
04/04/2014,21:55:58,406.94,412.02,411.09,0,0,0,,,,,0,0
04/04/2014,22:00:58,407.08,411.99,411.28,0,0,0,,,,,0,0
04/04/2014,22:05:58,406.45,410.87,410.66,0,0,0,,,,,0,0
04/04/2014,22:10:58,406.74,411.72,411.3,0,0,0,,,,,0,0
04/04/2014,22:15:58,406.66,411.31,410.94,0,0,0,,,,,0,0
04/04/2014,22:20:58,407.75,412.79,411.93,0,0,0,,,,,0,0
04/04/2014,22:25:58,407.37,412.27,411.7,0,0,0,,,,,0,0
04/04/2014,22:30:58,408.14,413.19,412.31,0,0,0,,,,,0,0
04/04/2014,22:35:58,408.14,413.12,412.5,0,0,0,,,,,0,0
04/04/2014,22:40:58,407.35,412.16,411.33,0,0,0,,,,,0,0
04/04/2014,22:45:58,407.29,412.09,411.29,0,0,0,,,,,0,0
04/04/2014,22:50:58,408.62,412.94,412.2,0,0,0,,,,,0,0
04/04/2014,22:55:58,407.53,412.13,411.62,0,0,0,,,,,0,0
04/04/2014,23:00:58,407.44,411.85,411.36,0,0,0,,,,,0,0
04/04/2014,23:05:58,407.5,411.44,411.25,0,0,0,,,,,0,0
04/04/2014,23:10:58,407.81,412.12,411.48,0,0,0,,,,,0,0
04/04/2014,23:15:58,408.28,412.81,411.76,0,0,0,,,,,0,0
04/04/2014,23:20:58,406.05,410.15,409.82,0,0,0,,,,,0,0
04/04/2014,23:25:58,406.16,410.8,410.6,0,0,0,,,,,0,0
04/04/2014,23:30:58,405.79,410.97,410.4,0,0,0,,,,,0,0
04/04/2014,23:35:58,406.73,411.22,410.71,0,0,0,,,,,0,0
04/04/2014,23:40:58,407.29,411.61,411.4,0,0,0,,,,,0,0
04/04/2014,23:45:58,407.43,412.02,411.52,0,0,0,,,,,0,0
04/04/2014,23:50:58,406.9,411.76,411.44,0,0,0,,,,,0,0
04/04/2014,23:55:58,406.13,411.15,410.9,0,0,0,,,,,0,0
05/04/2014,00:00:58,406.41,411.71,410.91,0,0,0,,,,,0,0
05/04/2014,00:05:58,407.02,411.55,411.18,0,0,0,,,,,0,0
05/04/2014,00:10:58,406.38,411.81,411.21,0,0,0,,,,,0,0
05/04/2014,00:15:58,406.43,410.97,410.62,0,0,0,,,,,0,0
05/04/2014,00:20:58,406.6,411.79,411.17,0,0,0,,,,,0,0
05/04/2014,00:25:58,406.98,411.65,411.58,0,0,0,,,,,0,0
05/04/2014,00:30:58,407.23,412.21,411.85,0,0,0,,,,,0,0
05/04/2014,00:35:58,407.5,411.91,411.73,0,0,0,,,,,0,0
05/04/2014,00:40:58,407.24,412.16,411.33,0,0,0,,,,,0,0
05/04/2014,00:45:58,407.72,412.08,412.07,0,0,0,,,,,0,0
05/04/2014,00:50:58,407.21,412.07,411.53,0,0,0,,,,,0,0
05/04/2014,00:55:58,408.12,412.95,412.69,0,0,0,,,,,0,0
05/04/2014,01:00:58,407.92,412.74,412.15,0,0,0,,,,,0,0
05/04/2014,01:05:58,407.08,411.83,411.15,0,0,0,,,,,0,0
05/04/2014,01:10:58,407.57,412.06,411.34,0,0,0,,,,,0,0
05/04/2014,01:15:58,407.45,412.59,411.97,0,0,0,,,,,0,0
05/04/2014,01:20:58,407.69,412.82,412.1,0,0,0,,,,,0,0
05/04/2014,01:25:58,407.73,412.16,411.69,0,0,0,,,,,0,0
05/04/2014,01:30:58,407.46,412.52,411.81,0,0,0,,,,,0,0
05/04/2014,01:35:58,408.1,412.86,412.08,0,0,0,,,,,0,0
05/04/2014,01:40:58,408.04,413.17,412.6,0,0,0,,,,,0,0
05/04/2014,01:45:58,408.29,413.25,412.79,0,0,0,,,,,0,0
05/04/2014,01:50:58,408.34,413.26,412.5,0,0,0,,,,,0,0
05/04/2014,01:55:58,408.4,413.32,412.9,0,0,0,,,,,0,0
05/04/2014,02:00:58,408.08,413.11,412.12,0,0,0,,,,,0,0
05/04/2014,02:05:58,409.24,413.66,413.16,0,0,0,,,,,0,0
05/04/2014,02:10:58,409.14,413.95,413.27,0,0,0,,,,,0,0
05/04/2014,02:15:58,409.17,413.84,413.55,0,0,0,,,,,0,0
05/04/2014,02:20:58,408.83,413.47,413.23,0,0,0,,,,,0,0
05/04/2014,02:25:58,408.73,413.73,413,0,0,0,,,,,0,0
05/04/2014,02:30:58,409.22,413.38,413.07,0,0,0,,,,,0,0
05/04/2014,02:35:58,409.04,413.55,413.32,0,0,0,,,,,0,0
05/04/2014,02:40:58,409.11,413.85,413.59,0,0,0,,,,,0,0
05/04/2014,02:45:58,408.8,413.61,412.94,0,0,0,,,,,0,0
05/04/2014,02:50:58,408.56,413.06,412.75,0,0,0,,,,,0,0
05/04/2014,02:55:58,409.16,413.8,413.3,0,0,0,,,,,0,0
05/04/2014,03:00:58,408.35,413.31,412.62,0,0,0,,,,,0,0
05/04/2014,03:05:58,408.7,413.45,412.66,0,0,0,,,,,0,0
05/04/2014,03:10:58,409.09,413.96,413.42,0,0,0,,,,,0,0
05/04/2014,03:15:58,409.13,414.39,413.44,0,0,0,,,,,0,0
05/04/2014,03:20:58,409.16,414.2,413.41,0,0,0,,,,,0,0
05/04/2014,03:25:58,408.41,413.39,412.92,0,0,0,,,,,0,0
05/04/2014,03:30:58,408.98,413.61,413.2,0,0,0,,,,,0,0
05/04/2014,03:35:58,408.94,413.9,412.94,0,0,0,,,,,0,0
05/04/2014,03:40:58,409.11,414.47,413.64,0,0,0,,,,,0,0
05/04/2014,03:45:58,409.56,414.07,414.01,0,0,0,,,,,0,0
05/04/2014,03:50:58,408.58,413.35,413.12,0,0,0,,,,,0,0
05/04/2014,03:55:58,409.49,413.5,413.23,0,0,0,,,,,0,0
05/04/2014,04:00:58,408.48,413.12,412.81,0,0,0,,,,,0,0
05/04/2014,04:05:58,408.36,413.25,412.72,0,0,0,,,,,0,0
05/04/2014,04:10:58,409.25,413.73,413.13,0,0,0,,,,,0,0
05/04/2014,04:15:58,408.7,413.79,413.31,0,0,0,,,,,0,0
05/04/2014,04:20:58,408.62,413.54,412.97,0,0,0,,,,,0,0
05/04/2014,04:25:58,408.85,413.61,413.06,0,0,0,,,,,0,0
05/04/2014,04:30:58,409.02,413.81,413.19,0,0,0,,,,,0,0
05/04/2014,04:35:58,408.54,413.89,413.19,0,0,0,,,,,0,0
05/04/2014,04:40:58,409.26,414.41,413.57,0,0,0,,,,,0,0
05/04/2014,04:45:58,409.2,413.95,413.19,0,0,0,,,,,0,0
05/04/2014,04:50:58,409.6,413.96,413.69,0,0,0,,,,,0,0
05/04/2014,04:55:58,409.22,413.78,413.4,0,0,0,,,,,0,0
05/04/2014,05:00:58,409.26,413.63,413.51,0,0,0,,,,,0,0
05/04/2014,05:05:58,409.22,414.04,413.88,0,0,0,,,,,0,0
05/04/2014,05:10:58,407.93,412.76,412.08,0,0,0,,,,,0,0
05/04/2014,05:15:58,408.24,412.62,412.03,0,0,0,,,,,0,0
05/04/2014,05:20:58,407.79,412.92,412.32,0,0,0,,,,,0,0
05/04/2014,05:25:58,408.28,412.65,412.48,0,0,0,,,,,0,0
05/04/2014,05:30:58,408.6,412.59,412.08,0,0,0,,,,,0,0
05/04/2014,05:35:58,408.01,412.66,412.45,0,0,0,,,,,0,0
05/04/2014,05:40:58,408.78,413.42,412.74,0,0,0,,,,,0,0
05/04/2014,05:45:58,408.38,413.43,412.48,0,0,0,,,,,0,0
05/04/2014,05:50:58,409.3,414.13,413.46,0,0,0,,,,,0,0
05/04/2014,05:55:58,409.11,413.97,412.78,0,0,0,,,,,0,0
05/04/2014,06:00:58,408.51,413,411.84,0,0,0,,,,,0,0
05/04/2014,06:05:58,407.41,412.45,411.42,0,0,0,,,,,0,0
05/04/2014,06:10:58,408.58,413.4,412.64,0,0,0,,,,,0,0
05/04/2014,06:15:58,409.57,414.26,413.82,0,0,0,,,,,0,0
05/04/2014,06:20:58,409.74,414.22,412.94,0,0,0,,,,,0,0
05/04/2014,06:25:58,408.93,414.01,412.81,0,0,0,,,,,0,0
05/04/2014,06:30:58,409.33,414.54,412.98,0,0,0,,,,,0,0
05/04/2014,06:35:58,409.97,415.55,413.6,0,0,0,,,,,0,0
05/04/2014,06:40:58,409.71,415.04,413.48,0,0,0,,,,,0,0
05/04/2014,06:45:58,409.12,414.26,412.94,0,0,0,,,,,0,0
05/04/2014,06:50:58,408.52,413.95,412.23,0,0,0,,,,,0,0
05/04/2014,06:55:58,408.3,413.89,412.21,0,0,0,,,,,0,0
05/04/2014,07:00:58,406.95,412.07,410.45,0,0,0,,,,,0,0
05/04/2014,07:05:58,407.04,412.03,410.47,0,0,0,,,,,0,0
05/04/2014,07:10:58,409.27,414.69,412.37,0.97,0,0,,,,,355.03,0.36
05/04/2014,07:15:58,410.92,416.23,414.38,1.15,0,0,,,,,435.07,0.44
05/04/2014,07:20:58,411.52,417.8,415.59,1.62,1.16,1.4,,,,,"1,131.41",1.13
05/04/2014,07:25:58,411.21,416.96,415.14,2.1,1.6,1.86,,,,,"1,490.11",1.49
05/04/2014,07:30:58,412.54,417.89,416.05,2.67,2.15,2.46,,,,,"1,910.77",1.91
05/04/2014,07:35:58,413.09,418.73,417.2,3.31,2.79,3.02,,,,,"2,357.46",2.36
05/04/2014,07:40:58,414.17,419.7,418.21,3.78,3.24,3.49,,,,,"2,705.65",2.71
05/04/2014,07:45:58,413.3,418.4,416.41,4.02,3.48,3.73,,,,,"2,870.08",2.87
05/04/2014,07:50:58,412.69,417.63,415.35,4.15,3.62,3.86,,,,,"2,959.78",2.96
05/04/2014,07:55:58,413.1,418.42,416.46,4.27,3.75,3.97,,,,,"3,052.08",3.05
05/04/2014,08:00:58,412.55,418.17,415.62,4.57,4.07,4.28,,,,,"3,271.75",3.27
05/04/2014,08:05:58,413.66,419.11,416.97,4.94,4.41,4.63,,,,,"3,536.63",3.54
05/04/2014,08:10:58,413.22,418.51,416.47,5.1,4.55,4.8,,,,,"3,645.53",3.65
05/04/2014,08:15:58,413.27,418.9,416.3,5.1,4.57,4.81,,,,,"3,650.96",3.65
05/04/2014,08:20:58,413.39,417.94,416.15,5.42,4.89,5.12,,,,,"3,876.94",3.88
05/04/2014,08:25:58,413.31,418.45,416.14,5.52,5.03,5.23,,,,,"3,959.92",3.96
05/04/2014,08:30:58,411.84,417.05,414.97,5.38,4.87,5.09,,,,,"3,842.20",3.84
05/04/2014,08:35:58,412.52,417.55,415.56,5.63,5.08,5.28,,,,,"4,005.55",4.01
05/04/2014,08:40:58,412.7,417.54,415.24,5.71,5.18,5.39,,,,,"4,074.58",4.07
