Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
13/03/2015,06:57:36,407.39,412.92,411.58,0,0,0,"0,00","0,00",,,0
13/03/2015,07:02:36,408.14,412.59,411.14,0,0,0,"0,00","0,00",,,0
13/03/2015,07:07:36,407.37,412.75,411.61,0,0,0,"0,00","0,00",,,0
13/03/2015,07:12:36,407.47,412.32,410.92,0,0,0,"0,00","0,00",,,0
13/03/2015,07:17:36,406.22,411.54,410.72,0,0,0,"0,00","0,00",,,0
13/03/2015,07:22:36,407.36,412.39,410.85,0,0,0,"0,00","0,00",,,0
13/03/2015,07:27:36,406.07,411.29,409.51,0,0,0,"0,00","0,00",,,0
13/03/2015,07:32:36,406.04,412.06,409.44,0,0,0,"0,00","0,00",,,0
13/03/2015,07:37:36,405.44,410.82,408.45,0,0,0,"0,00","0,00",,,0
13/03/2015,07:42:36,406.76,411.96,409.65,0,0,0,"0,00","0,00",,,0
13/03/2015,07:47:36,412.96,418.29,415.92,2.87,2.98,3.28,"2,98","3,28",,,2225.37
13/03/2015,07:52:36,409.32,414.74,412.04,0,0,0,"0,00","0,00",,,0
13/03/2015,07:57:36,408.12,414.18,411.88,0,0,0,"0,00","0,00",,,0
13/03/2015,08:02:36,414.96,420.24,418.12,6.36,6.34,6.58,"6,34","6,58",,,4730.7
13/03/2015,08:07:36,412.6,418.31,416.64,4.85,4.85,5.11,"4,85","5,11",,,3624.97
13/03/2015,08:12:36,414.07,419.67,417.77,5.72,5.68,5.95,"5,68","5,95",,,4253.32
13/03/2015,08:17:36,407.36,413.1,411.23,0,0,0,"0,00","0,00",,,0
13/03/2015,08:22:36,407.16,412.76,410.98,0,0,0,"0,00","0,00",,,0
13/03/2015,08:27:36,406.73,412.23,410.65,0,0,0,"0,00","0,00",,,0
13/03/2015,08:32:36,410.01,415.78,414.01,3.84,3.87,4.17,"3,87","4,17",,,2894.63
13/03/2015,08:37:36,406.69,411.38,410.12,0,0,0,"0,00","0,00",,,0
13/03/2015,08:42:36,405.58,410.84,408.49,0,0,0,"0,00","0,00",,,0
13/03/2015,08:47:36,405.38,410.24,408.47,0,0,0,"0,00","0,00",,,0
13/03/2015,08:52:36,407.36,411.9,410.41,0,0,0,"0,00","0,00",,,0
13/03/2015,08:57:36,405.81,410.92,409.25,0,0,0,"0,00","0,00",,,0
13/03/2015,09:02:36,405.58,410.72,408.99,0,0,0,"0,00","0,00",,,0
13/03/2015,09:07:36,404.81,409.76,408.35,0,0,0,"0,00","0,00",,,0
13/03/2015,09:12:36,404.51,410.12,409.67,0,0,0,"0,00","0,00",,,0
13/03/2015,09:17:36,404.22,409.65,409.18,0,0,0,"0,00","0,00",,,0
13/03/2015,09:22:36,404.12,409.09,408.32,0,0,0,"0,00","0,00",,,0
13/03/2015,09:27:36,404.12,408.7,408.28,0,0,0,"0,00","0,00",,,0
13/03/2015,09:32:36,404.27,409.01,408.72,0,0,0,"0,00","0,00",,,0
13/03/2015,09:37:36,404.83,409.32,408.58,0,0,0,"0,00","0,00",,,0
13/03/2015,09:42:36,404.68,408.94,408.68,0,0,0,"0,00","0,00",,,0
13/03/2015,09:47:36,403.97,409.16,408.33,0,0,0,"0,00","0,00",,,0
13/03/2015,09:52:36,404.72,409.99,409.52,0,0,0,"0,00","0,00",,,0
13/03/2015,09:57:36,404.37,409.41,408.6,0,0,0,"0,00","0,00",,,0
13/03/2015,10:02:36,403.8,408.49,407.7,0,0,0,"0,00","0,00",,,0
13/03/2015,10:07:36,402.2,407.34,406.52,0,0,0,"0,00","0,00",,,0
13/03/2015,10:12:36,402.58,407.68,406.29,0,0,0,"0,00","0,00",,,0
13/03/2015,10:17:36,400.79,405.49,405.07,0,0,0,"0,00","0,00",,,0
13/03/2015,10:22:36,406.57,411.74,411.51,0,0,0,"0,00","0,00",,,0
13/03/2015,10:27:36,405.51,410.74,409.88,0,0,0,"0,00","0,00",,,0
13/03/2015,10:32:36,406.28,411.34,410.64,0,0,0,"0,00","0,00",,,0
13/03/2015,10:37:36,405.52,410.48,410.46,0,0,0,"0,00","0,00",,,0
13/03/2015,10:42:36,405.31,410.26,409.37,0,0,0,"0,00","0,00",,,0
13/03/2015,10:47:36,405.87,411.21,409.96,0,0,0,"0,00","0,00",,,0
13/03/2015,10:52:36,406.55,411.49,410.21,0,0,0,"0,00","0,00",,,0
13/03/2015,10:57:36,405.55,410.48,408.9,0,0,0,"0,00","0,00",,,0
13/03/2015,11:02:36,405.35,410.47,409.36,0,0,0,"0,00","0,00",,,0
13/03/2015,11:07:36,405.26,410.05,408.51,0,0,0,"0,00","0,00",,,0
13/03/2015,11:12:36,405.56,410.51,409.31,0,0,0,"0,00","0,00",,,0
13/03/2015,11:17:36,405.45,410.43,409,0,0,0,"0,00","0,00",,,0
13/03/2015,11:22:36,404.3,409.37,408.03,0,0,0,"0,00","0,00",,,0
13/03/2015,11:27:36,405.65,410.86,409.09,0,0,0,"0,00","0,00",,,0
13/03/2015,11:32:36,405.38,410.39,408.83,0,0,0,"0,00","0,00",,,0
13/03/2015,11:37:36,405.8,410.78,409.05,0,0,0,"0,00","0,00",,,0
13/03/2015,11:42:36,405.46,410.51,408.84,0,0,0,"0,00","0,00",,,0
13/03/2015,11:47:36,403.99,408.72,407,0,0,0,"0,00","0,00",,,0
13/03/2015,11:52:36,405.66,411.66,410.16,1.44,1.49,1.77,"1,49","1,77",,,1109.39
13/03/2015,11:57:36,413.73,418.77,416.82,7.95,7.98,8.19,"7,98","8,19",,,5880.28
13/03/2015,12:02:36,414.71,419.89,418.09,7.96,7.93,8.11,"7,93","8,11",,,5865.21
13/03/2015,12:07:36,405.24,409.9,408.77,0.97,0,1.03,"0,00","1,03",,,-62.36
13/03/2015,12:12:36,404.86,410.17,408.46,0.97,0,1.02,"0,00","1,02",,,-64.49
13/03/2015,12:17:36,404.67,409.41,407.99,0,0,0,"0,00","0,00",,,0
13/03/2015,12:22:36,405.14,410.38,408.26,0.97,0,1.02,"0,00","1,02",,,-52.38
13/03/2015,12:27:36,403.41,408.95,408.33,0,0,0,"0,00","0,00",,,0
13/03/2015,12:32:36,404.1,408.95,408.45,0,0,0,"0,00","0,00",,,0
13/03/2015,12:37:36,405.3,410.42,408.56,0,0,0,"0,00","0,00",,,0
13/03/2015,12:42:36,405.35,409.91,408.37,0,0,0,"0,00","0,00",,,0
13/03/2015,12:47:36,403.5,408.83,407.5,0,0,0,"0,00","0,00",,,0
13/03/2015,12:52:36,405.47,409.79,408.54,0,0,0,"0,00","0,00",,,0
13/03/2015,12:57:36,406.37,411.11,409.31,0,0,0,"0,00","0,00",,,0
13/03/2015,13:02:36,404.81,410.06,408.17,0,0,0,"0,00","0,00",,,0
13/03/2015,13:07:36,405.17,409.93,408.27,0,0,0,"0,00","0,00",,,0
13/03/2015,13:12:36,406.32,411.24,409.42,0,0,0,"0,00","0,00",,,0
13/03/2015,13:17:36,406.89,411.87,410.2,0,0,0,"0,00","0,00",,,0
13/03/2015,13:22:36,406.36,411.55,410.65,0,0,0,"0,00","0,00",,,0
13/03/2015,13:27:36,407.36,412.33,410.71,0,0,0,"0,00","0,00",,,0
13/03/2015,13:32:36,406.6,411.47,410.08,0,0,0,"0,00","0,00",,,0
13/03/2015,13:37:36,407.18,412.83,410.75,0,0,0,"0,00","0,00",,,0
13/03/2015,13:42:36,407.28,412.09,410.55,0,0,0,"0,00","0,00",,,0
13/03/2015,13:47:36,407.21,411.7,410.84,0,0,0,"0,00","0,00",,,0
13/03/2015,13:52:36,407.28,412.59,410.95,0,0,0,"0,00","0,00",,,0
13/03/2015,13:57:36,406.59,411.32,409.88,0,0,0,"0,00","0,00",,,0
13/03/2015,14:02:36,407.34,412.43,410.82,0,0,0,"0,00","0,00",,,0
13/03/2015,14:07:36,407.22,412.14,410.51,0,0,0,"0,00","0,00",,,0
13/03/2015,14:12:36,407.23,412.67,410.94,0,0,0,"0,00","0,00",,,0
13/03/2015,14:17:36,407.74,412.88,410.89,0,0,0,"0,00","0,00",,,0
13/03/2015,14:22:36,406.81,412,411.23,0,0,0,"0,00","0,00",,,0
13/03/2015,14:27:36,407.02,412.19,411.27,0,0,0,"0,00","0,00",,,0
13/03/2015,14:32:36,409.65,414.02,412.31,0,0,0,"0,00","0,00",,,0
13/03/2015,14:37:36,406.65,411.34,409.2,0,0,0,"0,00","0,00",,,0
13/03/2015,14:42:36,405.41,410.58,408.96,0,0,0,"0,00","0,00",,,0
13/03/2015,14:47:36,405.94,411.55,409.3,0,0,0,"0,00","0,00",,,0
13/03/2015,14:52:36,406.76,411.63,409.78,0,0,0,"0,00","0,00",,,0
13/03/2015,14:57:36,406.24,411.08,409.58,0,0,0,"0,00","0,00",,,0
13/03/2015,15:02:36,407.07,412.14,410.49,0,0,0,"0,00","0,00",,,0
13/03/2015,15:07:36,405.47,411.16,409.12,0,0,0,"0,00","0,00",,,0
13/03/2015,15:12:36,406.27,410.93,409.46,0,0,0,"0,00","0,00",,,0
13/03/2015,15:17:36,405.83,410.51,409.5,0,0,0,"0,00","0,00",,,0
13/03/2015,15:22:36,406.39,411.04,410.14,0,0,0,"0,00","0,00",,,0
13/03/2015,15:27:36,408.57,413.1,411.6,0,0,1.08,"0,00","1,08",,,361.98
13/03/2015,15:32:36,406.78,411.69,409.72,0,0,0,"0,00","0,00",,,0
13/03/2015,15:37:36,415.17,419.53,417.81,7.2,7.17,7.37,"7,17","7,37",,,5320.63
13/03/2015,15:42:36,412.72,417.02,415.49,5.27,5.31,5.53,"5,31","5,53",,,3925.82
13/03/2015,15:47:36,413.77,418.01,417.47,6.88,6.94,7,"6,94","7,00",,,5084.62
13/03/2015,15:52:36,414.9,419.56,418.14,6.71,6.72,6.93,"6,72","6,93",,,4984.48
13/03/2015,15:57:36,413.4,417.83,416.71,6.35,6.36,6.57,"6,36","6,57",,,4707.23
13/03/2015,16:02:36,412.59,416.98,417.08,5.85,5.91,6.08,"5,91","6,08",,,4352.61
13/03/2015,16:07:36,413.09,418,416.23,5.49,5.52,5.79,"5,52","5,79",,,4093.14
13/03/2015,16:12:36,412.08,416.67,415.07,5.07,5.13,5.36,"5,13","5,36",,,3792.93
13/03/2015,16:17:36,411.41,415.56,414.4,4.8,4.84,5.06,"4,84","5,06",,,3577.06
13/03/2015,16:22:36,411.59,416.34,415.68,4.47,4.53,4.75,"4,53","4,75",,,3352.05
13/03/2015,16:27:36,412.04,416.48,414.91,3.91,4.04,4.25,"4,04","4,25",,,2978.28
13/03/2015,16:32:36,410.81,415.5,414.91,3.64,3.67,3.95,"3,67","3,95",,,2745.79
13/03/2015,16:37:36,410.03,414.9,413.25,3.06,3.23,3.48,"3,23","3,48",,,2367.55
13/03/2015,16:42:36,410.5,415.64,413.94,3.18,3.21,3.52,"3,21","3,52",,,2405.57
13/03/2015,16:47:36,410.26,414.91,414.82,3.03,3.26,3.47,"3,26","3,47",,,2372.54
13/03/2015,16:52:36,410.33,415.49,414.94,3,3.18,3.43,"3,18","3,43",,,2333.05
13/03/2015,16:57:36,410.74,415.14,414.3,2.86,3.07,3.3,"3,07","3,30",,,2241.83
13/03/2015,17:02:36,410.83,415.57,414.2,2.84,2.99,3.25,"2,99","3,25",,,2203.67
13/03/2015,17:07:36,411.4,415.96,414.8,2.76,2.93,3.19,"2,93","3,19",,,2157.54
13/03/2015,17:12:36,411.17,416.02,414.58,2.75,2.92,3.16,"2,92","3,16",,,2145.45
13/03/2015,17:17:36,410.78,415.4,414.48,2.71,2.89,3.13,"2,89","3,13",,,2117.11
13/03/2015,17:22:36,408.85,413.86,413.97,1.69,1.71,2.03,"1,71","2,03",,,1314.63
13/03/2015,17:27:36,406.18,411.6,409.87,0,0,0,"0,00","0,00",,,0
13/03/2015,17:32:36,405.71,411.25,409.65,0,0,0,"0,00","0,00",,,0
13/03/2015,17:37:36,406.8,412.22,410.99,0,0,0,"0,00","0,00",,,0
13/03/2015,17:42:36,406.86,412.24,410.78,0,0,0,"0,00","0,00",,,0
13/03/2015,17:47:36,408.08,412.67,411.59,0,0,0,"0,00","0,00",,,0
13/03/2015,17:52:36,407.91,412.83,411.49,0,0,0,"0,00","0,00",,,0
13/03/2015,17:57:36,409.25,413.93,412.53,0,0,0,"0,00","0,00",,,0
13/03/2015,18:02:36,407.32,412.38,411.06,0,0,0,"0,00","0,00",,,0
13/03/2015,18:07:36,407.64,412.6,411.34,0,0,0,"0,00","0,00",,,0
13/03/2015,18:12:36,408.91,414.16,412.88,0,0,0,"0,00","0,00",,,0
13/03/2015,18:17:36,407.95,412.74,412.66,0,0,0,"0,00","0,00",,,0
13/03/2015,18:22:36,406.63,411.65,411.58,0,0,0,"0,00","0,00",,,0
13/03/2015,18:27:36,407.52,412.42,412.4,0,0,0,"0,00","0,00",,,0
13/03/2015,18:32:36,407.64,412.85,412.67,0,0,0,"0,00","0,00",,,0
13/03/2015,18:37:36,407.82,412.15,411.95,0,0,0,"0,00","0,00",,,0
13/03/2015,18:42:36,407.8,411.77,411.67,0,0,0,"0,00","0,00",,,0
13/03/2015,18:47:36,406.14,410.24,410.43,0,0,0,"0,00","0,00",,,0
13/03/2015,18:52:36,405.74,409.97,410.69,0,0,0,"0,00","0,00",,,0
13/03/2015,18:57:36,404.75,409.08,409.92,0,0,0,"0,00","0,00",,,0
13/03/2015,19:02:36,405.85,409.78,409.39,0,0,0,"0,00","0,00",,,0
13/03/2015,19:07:36,405.9,409.88,409.18,0,0,0,"0,00","0,00",,,0
13/03/2015,19:12:36,405.85,410.1,409.51,0,0,0,"0,00","0,00",,,0
13/03/2015,19:17:36,404.25,409.03,408.65,0,0,0,"0,00","0,00",,,0
13/03/2015,19:22:36,406.41,411.09,410.59,0,0,0,"0,00","0,00",,,0
13/03/2015,19:27:36,406.6,411.27,410.55,0,0,0,"0,00","0,00",,,0
13/03/2015,19:32:36,406.89,411.8,411.08,0,0,0,"0,00","0,00",,,0
13/03/2015,19:37:36,406.53,411.12,410.94,0,0,0,"0,00","0,00",,,0
13/03/2015,19:42:36,407.85,412.4,411.65,0,0,0,"0,00","0,00",,,0
13/03/2015,19:47:36,407.93,412.1,411.48,0,0,0,"0,00","0,00",,,0
13/03/2015,19:52:36,408.82,413.51,412.65,0,0,0,"0,00","0,00",,,0
13/03/2015,19:57:36,404.14,408.53,408.01,0,0,0,"0,00","0,00",,,0
13/03/2015,20:02:36,404.48,409.05,408.67,0,0,0,"0,00","0,00",,,0
13/03/2015,20:07:36,405.22,409.86,409.19,0,0,0,"0,00","0,00",,,0
13/03/2015,20:12:36,405.36,409.82,409.56,0,0,0,"0,00","0,00",,,0
13/03/2015,20:17:36,405.95,410.04,409.57,0,0,0,"0,00","0,00",,,0
13/03/2015,20:22:36,406,410.04,409.46,0,0,0,"0,00","0,00",,,0
13/03/2015,20:27:36,406.31,410.65,409.96,0,0,0,"0,00","0,00",,,0
13/03/2015,20:32:36,407.07,411.03,410.88,0,0,0,"0,00","0,00",,,0
13/03/2015,20:37:36,406.68,411.18,410.36,0,0,0,"0,00","0,00",,,0
13/03/2015,20:42:36,407.52,411.51,410.95,0,0,0,"0,00","0,00",,,0
13/03/2015,20:47:36,407.91,411.65,411.08,0,0,0,"0,00","0,00",,,0
13/03/2015,20:52:36,408.62,412.4,411.58,0,0,0,"0,00","0,00",,,0
13/03/2015,20:57:36,408.11,412.23,411.78,0,0,0,"0,00","0,00",,,0
13/03/2015,21:02:36,406.8,411.14,410.45,0,0,0,"0,00","0,00",,,0
13/03/2015,21:07:36,407.42,411.85,412.08,0,0,0,"0,00","0,00",,,0
13/03/2015,21:12:36,408.81,412.71,413,0,0,0,"0,00","0,00",,,0
13/03/2015,21:17:36,407.49,411.25,411.54,0,0,0,"0,00","0,00",,,0
13/03/2015,21:22:36,406.83,411.29,411.52,0,0,0,"0,00","0,00",,,0
13/03/2015,21:27:36,407.93,412.13,411.5,0,0,0,"0,00","0,00",,,0
13/03/2015,21:32:36,407.89,412.22,411.15,0,0,0,"0,00","0,00",,,0
13/03/2015,21:37:36,408.25,412.73,412.07,0,0,0,"0,00","0,00",,,0
13/03/2015,21:42:36,408.99,413.31,412.73,0,0,0,"0,00","0,00",,,0
13/03/2015,21:47:36,409.16,413.81,413.01,0,0,0,"0,00","0,00",,,0
13/03/2015,21:52:36,409.69,413.92,413.25,0,0,0,"0,00","0,00",,,0
13/03/2015,21:57:36,409.7,414.08,412.95,0,0,0,"0,00","0,00",,,0
13/03/2015,22:02:36,409.63,413.58,412.8,0,0,0,"0,00","0,00",,,0
13/03/2015,22:07:36,408.62,413.08,411.98,0,0,0,"0,00","0,00",,,0
13/03/2015,22:12:36,409.38,413.57,412.84,0,0,0,"0,00","0,00",,,0
13/03/2015,22:17:36,409.71,414.16,413.09,0,0,0,"0,00","0,00",,,0
13/03/2015,22:22:36,409.41,413.44,412.89,0,0,0,"0,00","0,00",,,0
13/03/2015,22:27:36,409.51,413.51,412.32,0,0,0,"0,00","0,00",,,0
13/03/2015,22:32:36,409.23,413.24,412.45,0,0,0,"0,00","0,00",,,0
13/03/2015,22:37:36,409.26,413.54,412.38,0,0,0,"0,00","0,00",,,0
13/03/2015,22:42:36,409.82,413.97,412.91,0,0,0,"0,00","0,00",,,0
13/03/2015,22:47:36,410,414.38,413.39,0,0,0,"0,00","0,00",,,0
13/03/2015,22:52:36,410.96,415.08,414.02,0,0,0,"0,00","0,00",,,0
13/03/2015,22:57:36,409.96,414.41,413.17,0,0,0,"0,00","0,00",,,0
13/03/2015,23:02:36,410.38,414.82,413.59,0,0,0,"0,00","0,00",,,0
13/03/2015,23:07:36,410.56,414.86,413.73,0,0,0,"0,00","0,00",,,0
13/03/2015,23:12:36,410.54,414.7,413.57,0,0,0,"0,00","0,00",,,0
13/03/2015,23:17:36,407.88,412.11,412.14,0,0,0,"0,00","0,00",,,0
13/03/2015,23:22:36,409.19,413.58,412.29,0,0,0,"0,00","0,00",,,0
13/03/2015,23:27:36,408.17,412.92,411.6,0,0,0,"0,00","0,00",,,0
13/03/2015,23:32:36,408.45,412.69,411.66,0,0,0,"0,00","0,00",,,0
13/03/2015,23:37:36,409.22,413.8,412.24,0,0,0,"0,00","0,00",,,0
13/03/2015,23:42:36,408.79,413.46,412.19,0,0,0,"0,00","0,00",,,0
13/03/2015,23:47:36,409.05,413.7,412.28,0,0,0,"0,00","0,00",,,0
13/03/2015,23:52:36,409.36,414.18,413.02,0,0,0,"0,00","0,00",,,0
13/03/2015,23:57:36,409.09,413.45,412.71,0,0,0,"0,00","0,00",,,0
14/03/2015,00:02:36,409.42,414.26,412.64,0,0,0,"0,00","0,00",,,0
14/03/2015,00:07:36,409.75,414.25,412.84,0,0,0,"0,00","0,00",,,0
14/03/2015,00:12:36,410.01,415.14,413.54,0,0,0,"0,00","0,00",,,0
14/03/2015,00:17:36,409.38,414.46,413.44,0,0,0,"0,00","0,00",,,0
14/03/2015,00:22:36,410.08,415.15,413.75,0,0,0,"0,00","0,00",,,0
14/03/2015,00:27:36,410.37,415.16,413.9,0,0,0,"0,00","0,00",,,0
14/03/2015,00:32:36,410.23,415.18,413.63,0,0,0,"0,00","0,00",,,0
14/03/2015,00:37:36,410.08,414.62,412.91,0,0,0,"0,00","0,00",,,0
14/03/2015,00:42:36,410.86,415.7,414.8,0,0,0,"0,00","0,00",,,0
14/03/2015,00:47:36,409.72,414.86,413.8,0,0,0,"0,00","0,00",,,0
14/03/2015,00:52:36,409.55,414.22,413.64,0,0,0,"0,00","0,00",,,0
14/03/2015,00:57:36,410.17,414.72,413.26,0,0,0,"0,00","0,00",,,0
14/03/2015,01:02:36,410.37,414.65,413.56,0,0,0,"0,00","0,00",,,0
14/03/2015,01:07:36,410.57,414.99,413.92,0,0,0,"0,00","0,00",,,0
14/03/2015,01:12:36,410.43,414.94,413.61,0,0,0,"0,00","0,00",,,0
14/03/2015,01:17:36,410.79,415.53,413.99,0,0,0,"0,00","0,00",,,0
14/03/2015,01:22:36,411.14,416.07,414,0,0,0,"0,00","0,00",,,0
14/03/2015,01:27:36,410.61,415.21,413.86,0,0,0,"0,00","0,00",,,0
14/03/2015,01:32:36,411.18,415.48,413.93,0,0,0,"0,00","0,00",,,0
14/03/2015,01:37:36,411.21,416.13,414.21,0,0,0,"0,00","0,00",,,0
14/03/2015,01:42:36,411.66,415.79,415.06,0,0,0,"0,00","0,00",,,0
14/03/2015,01:47:36,411.05,415.78,414.4,0,0,0,"0,00","0,00",,,0
14/03/2015,01:52:36,410.37,415.05,414.42,0,0,0,"0,00","0,00",,,0
14/03/2015,01:57:36,409.89,414.85,414.13,0,0,0,"0,00","0,00",,,0
14/03/2015,02:02:36,410.65,415.44,414.04,0,0,0,"0,00","0,00",,,0
14/03/2015,02:07:36,410.81,414.44,413.34,0,0,0,"0,00","0,00",,,0
14/03/2015,02:12:36,411.4,415.84,414.65,0,0,0,"0,00","0,00",,,0
14/03/2015,02:17:36,410.62,415.52,414,0,0,0,"0,00","0,00",,,0
14/03/2015,02:22:36,410.82,415.42,413.91,0,0,0,"0,00","0,00",,,0
14/03/2015,02:27:36,410.69,415.57,413.77,0,0,0,"0,00","0,00",,,0
14/03/2015,02:32:36,411.47,416.18,414.74,0,0,0,"0,00","0,00",,,0
14/03/2015,02:37:36,411.14,415.71,414.3,0,0,0,"0,00","0,00",,,0
14/03/2015,02:42:36,411.72,415.97,414.66,0,0,0,"0,00","0,00",,,0
14/03/2015,02:47:36,410.91,415.29,413.49,0,0,0,"0,00","0,00",,,0
14/03/2015,02:52:36,411.02,415.42,414.05,0,0,0,"0,00","0,00",,,0
14/03/2015,02:57:36,411.54,416.14,414.6,0,0,0,"0,00","0,00",,,0
14/03/2015,03:02:36,411.51,416.19,414.95,0,0,0,"0,00","0,00",,,0
14/03/2015,03:07:36,410.97,415.66,415.11,0,0,0,"0,00","0,00",,,0
14/03/2015,03:12:36,411.3,415.73,414.52,0,0,0,"0,00","0,00",,,0
14/03/2015,03:17:36,411.13,415.67,414.14,0,0,0,"0,00","0,00",,,0
14/03/2015,03:22:36,410.96,415.01,413.61,0,0,0,"0,00","0,00",,,0
14/03/2015,03:27:36,410.6,415.73,413.77,0,0,0,"0,00","0,00",,,0
14/03/2015,03:32:36,411.71,416.11,414.76,0,0,0,"0,00","0,00",,,0
14/03/2015,03:37:36,411.28,415.76,414.52,0,0,0,"0,00","0,00",,,0
14/03/2015,03:42:36,411.65,416.22,414.63,0,0,0,"0,00","0,00",,,0
14/03/2015,03:47:36,411.67,416.17,414.56,0,0,0,"0,00","0,00",,,0
14/03/2015,03:52:36,411.51,415.81,414.47,0,0,0,"0,00","0,00",,,0
14/03/2015,03:57:36,410.47,414.67,414.13,0,0,0,"0,00","0,00",,,0
14/03/2015,04:02:36,410.44,414.83,414.32,0,0,0,"0,00","0,00",,,0
14/03/2015,04:07:36,410.12,414.59,413.66,0,0,0,"0,00","0,00",,,0
14/03/2015,04:12:36,409.92,414.91,414.11,0,0,0,"0,00","0,00",,,0
14/03/2015,04:17:36,409,413.45,412.09,0,0,0,"0,00","0,00",,,0
14/03/2015,04:22:36,409.02,413.47,412,0,0,0,"0,00","0,00",,,0
14/03/2015,04:27:36,409.67,414.24,412.71,0,0,0,"0,00","0,00",,,0
14/03/2015,04:32:36,409.01,413.7,411.86,0,0,0,"0,00","0,00",,,0
14/03/2015,04:37:36,409.39,414.1,412.49,0,0,0,"0,00","0,00",,,0
14/03/2015,04:42:36,409.13,413.63,412.35,0,0,0,"0,00","0,00",,,0
14/03/2015,04:47:36,409.7,414.03,412.63,0,0,0,"0,00","0,00",,,0
14/03/2015,04:52:36,409.46,413.93,412.45,0,0,0,"0,00","0,00",,,0
14/03/2015,04:57:36,408.06,412.67,411.84,0,0,0,"0,00","0,00",,,0
14/03/2015,05:02:36,407.86,412.6,411.77,0,0,0,"0,00","0,00",,,0
14/03/2015,05:07:36,408.33,413.1,411.38,0,0,0,"0,00","0,00",,,0
14/03/2015,05:12:36,408.8,413.28,412.01,0,0,0,"0,00","0,00",,,0
14/03/2015,05:17:36,408.5,412.97,411.55,0,0,0,"0,00","0,00",,,0
14/03/2015,05:22:36,407.38,412.28,410.35,0,0,0,"0,00","0,00",,,0
14/03/2015,05:27:36,407.72,412.34,411.07,0,0,0,"0,00","0,00",,,0
14/03/2015,05:32:36,408,412.55,410.93,0,0,0,"0,00","0,00",,,0
14/03/2015,05:37:36,408.2,412.74,411.28,0,0,0,"0,00","0,00",,,0
14/03/2015,05:42:36,407.79,413.06,411.21,0,0,0,"0,00","0,00",,,0
14/03/2015,05:47:36,408.08,412.77,411.47,0,0,0,"0,00","0,00",,,0
14/03/2015,05:52:36,407.45,411.89,410.33,0,0,0,"0,00","0,00",,,0
14/03/2015,05:57:36,406.84,411.36,410.26,0,0,0,"0,00","0,00",,,0
14/03/2015,06:02:36,406.46,411.33,409.55,0,0,0,"0,00","0,00",,,0
14/03/2015,06:07:36,405.55,410.26,408.81,0,0,0,"0,00","0,00",,,0
14/03/2015,06:12:36,406.29,410.69,409.46,0,0,0,"0,00","0,00",,,0
14/03/2015,06:17:36,405.79,410.38,409.15,0,0,0,"0,00","0,00",,,0
14/03/2015,06:22:36,405.64,410.14,408.94,0,0,0,"0,00","0,00",,,0
14/03/2015,06:27:36,406.62,411.43,410.08,0,0,0,"0,00","0,00",,,0
14/03/2015,06:32:36,407,411.81,410.35,0,0,0,"0,00","0,00",,,0
14/03/2015,06:37:36,407.78,412.7,410.97,0,0,0,"0,00","0,00",,,0
14/03/2015,06:42:36,407.86,412.61,411.23,0,0,0,"0,00","0,00",,,0
14/03/2015,06:47:36,406.52,411.7,410.62,0,0,0,"0,00","0,00",,,0
14/03/2015,06:52:36,405.29,410.98,409.63,0,0,0,"0,00","0,00",,,0
14/03/2015,06:57:36,408.09,413.42,411.76,0,0,0,"0,00","0,00",,,0
14/03/2015,07:02:36,407.59,413.57,411.76,0,0,0,"0,00","0,00",,,0
14/03/2015,07:07:36,406.9,412.47,410.89,0,0,0,"0,00","0,00",,,0
14/03/2015,07:12:36,406.37,412.66,410.56,0,0,0,"0,00","0,00",,,0
14/03/2015,07:17:36,407.54,412.78,411.59,0,0,0,"0,00","0,00",,,0
14/03/2015,07:22:36,409.1,414.37,412.82,0,0,0,"0,00","0,00",,,0
14/03/2015,07:27:36,408.45,414.01,412.76,0,0,0,"0,00","0,00",,,0
14/03/2015,07:32:36,411,416.7,414.86,0,0,0,"0,00","0,00",,,0
14/03/2015,07:37:36,410.86,415.98,414.73,0,0,0,"0,00","0,00",,,0
14/03/2015,07:42:36,410.01,415.24,414.96,0,0,0,"0,00","0,00",,,0
14/03/2015,07:47:36,412.61,417.91,416.78,1.79,1.81,2.13,"1,81","2,13",,,1399.97
14/03/2015,07:52:36,410.69,415.56,414.46,0,0,0,"0,00","0,00",,,0
14/03/2015,07:57:36,410.17,415.37,414.26,0,0,0,"0,00","0,00",,,0
14/03/2015,08:02:36,409.57,414.59,413.35,0,0,0,"0,00","0,00",,,0
14/03/2015,08:07:36,408.65,413.99,412.87,0,0,0,"0,00","0,00",,,0
14/03/2015,08:12:36,409.87,414.98,414.08,0,0,0,"0,00","0,00",,,0
14/03/2015,08:17:36,408.54,413.52,412.34,0,0,0,"0,00","0,00",,,0
14/03/2015,08:22:36,409.16,414.72,413.23,0,0,0,"0,00","0,00",,,0
14/03/2015,08:27:36,409.23,414.13,413.19,0,0,0,"0,00","0,00",,,0
14/03/2015,08:32:36,409.62,414.63,413.72,0,0,0,"0,00","0,00",,,0
14/03/2015,08:37:36,407.62,412.72,411.88,0,0,0,"0,00","0,00",,,0
