Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],[w]
18/04/2015,03:01:45,405.73,411.02,411.49,0,0,0,,,,,0
18/04/2015,03:06:45,405.84,411.9,410.86,0,0,0,,,,,0
18/04/2015,03:11:45,406.61,412.08,411.88,0,0,0,,,,,0
18/04/2015,03:16:45,406.75,412.02,411.61,0,0,0,,,,,0
18/04/2015,03:21:45,405.82,411.34,410.75,0,0,0,,,,,0
18/04/2015,03:26:45,406.69,412.04,411.76,0,0,0,,,,,0
18/04/2015,03:31:45,405.78,411.67,411.15,0,0,0,,,,,0
18/04/2015,03:36:45,406.64,411.68,411.81,0,0,0,,,,,0
18/04/2015,03:41:45,407.12,412.89,412.45,0,0,0,,,,,0
18/04/2015,03:46:45,407.15,412.54,411.91,0,0,0,,,,,0
18/04/2015,03:51:45,406.31,412.04,411.06,0,0,0,,,,,0
18/04/2015,03:56:45,405.76,411.71,411.78,0,0,0,,,,,0
18/04/2015,04:01:45,406.55,412.18,411.27,0,0,0,,,,,0
18/04/2015,04:06:45,406.26,412.29,411.42,0,0,0,,,,,0
18/04/2015,04:11:45,406.89,412.23,411.61,0,0,0,,,,,0
18/04/2015,04:16:45,406.55,412.37,411.55,0,0,0,,,,,0
18/04/2015,04:21:45,407.08,412.98,412.38,0,0,0,,,,,0
18/04/2015,04:26:45,407.14,412.36,412.19,0,0,0,,,,,0
18/04/2015,04:31:45,407.05,412.42,411.82,0,0,0,,,,,0
18/04/2015,04:36:45,407.26,412.72,412.18,0,0,0,,,,,0
18/04/2015,04:41:45,407.47,413.12,412.43,0,0,0,,,,,0
18/04/2015,04:46:45,407.46,412.36,412.28,0,0,0,,,,,0
18/04/2015,04:51:45,406.97,412.73,412.12,0,0,0,,,,,0
18/04/2015,04:56:45,407.38,412.81,412.12,0,0,0,,,,,0
18/04/2015,05:01:45,406.81,412.16,411.85,0,0,0,,,,,0
18/04/2015,05:06:45,406.32,412.07,411.49,0,0,0,,,,,0
18/04/2015,05:11:45,406.63,411.44,411.1,0,0,0,,,,,0
18/04/2015,05:16:45,406.59,412.01,411.73,0,0,0,,,,,0
18/04/2015,05:21:45,406.94,411.87,411.68,0,0,0,,,,,0
18/04/2015,05:26:45,406.67,412.08,411.51,0,0,0,,,,,0
18/04/2015,05:31:45,407.47,413.61,412.78,0,0,0,,,,,0
18/04/2015,05:36:45,407.3,412.61,412.42,0,0,0,,,,,0
18/04/2015,05:41:45,406.83,412.25,411.61,0,0,0,,,,,0
18/04/2015,05:46:45,406.43,411.67,411.54,0,0,0,,,,,0
18/04/2015,05:51:45,405.7,411.15,411.46,0,0,0,,,,,0
18/04/2015,05:56:45,406.23,411.4,410.87,0,0,0,,,,,0
18/04/2015,06:01:45,405.71,410.58,410.22,0,0,0,,,,,0
18/04/2015,06:06:45,406.89,412.89,412.03,0,0,0,,,,,0
18/04/2015,06:11:45,407.6,412.65,412.49,0,0,0,,,,,0
18/04/2015,06:16:45,406.81,411.87,412.23,0,0,0,,,,,0
18/04/2015,06:21:45,406.83,411.92,411.99,0,0,0,,,,,0
18/04/2015,06:26:45,407.22,412.57,412.16,0,0,0,,,,,0
18/04/2015,06:31:45,407.41,413.22,412.39,0,0,0,,,,,0
18/04/2015,06:36:45,407.86,413.08,412.45,0,0,0,,,,,0
18/04/2015,06:41:45,406.46,412.14,412.25,0,0,0,,,,,0
18/04/2015,06:46:45,406.65,411.68,411.58,0,0,0,,,,,0
18/04/2015,06:51:45,404.94,410.9,410.44,0,0,0,,,,,0
18/04/2015,06:56:45,405.59,411.26,410.65,0,0,0,,,,,0
18/04/2015,07:01:45,406.62,412.05,411.55,0,0,0,,,,,0
18/04/2015,07:06:45,406.21,411.4,411.05,0,0,0,,,,,0
18/04/2015,07:11:45,406.63,412.33,411.62,0,0,0,,,,,0
18/04/2015,07:16:45,406.48,412.2,411.42,0,0,0,,,,,0
18/04/2015,07:21:45,406.74,412.09,411.75,0,0,0,,,,,0
18/04/2015,07:26:45,406.79,412.87,412.34,0,0,0,,,,,0
18/04/2015,07:31:45,406.91,412.99,412.31,0,0,0,,,,,0
18/04/2015,07:36:45,406.17,412.94,412.03,0,0,0,,,,,0
18/04/2015,07:41:45,405.75,412.72,412.02,0,0,0,,,,,0
18/04/2015,07:46:45,408.55,414.89,413.82,0,0,0,,,,,0
18/04/2015,07:51:45,407.52,414.58,413.6,0,0,0.99,,,,,350.85
18/04/2015,07:56:45,407.74,414.2,413.33,0,0,1.05,,,,,379.48
18/04/2015,08:01:45,407.2,413.64,412.5,0,0,1.15,,,,,433.19
18/04/2015,08:06:45,405.34,412.66,412.02,1.2,1.21,1.49,,,,,1021.03
18/04/2015,08:11:45,406.81,413.52,412.36,1.6,1.59,1.85,,,,,1321.53
18/04/2015,08:16:45,406.77,413.42,412.36,1.93,1.9,2.14,,,,,1560.45
18/04/2015,08:21:45,408.7,415.06,413.73,2.4,2.39,2.58,,,,,1903.93
18/04/2015,08:26:45,408.14,415.41,414.45,2.97,2.92,3.02,,,,,2270.71
18/04/2015,08:31:45,408.96,416.61,415.73,3.58,3.53,3.63,,,,,2723.04
18/04/2015,08:36:45,409.68,416.57,415.8,4,3.94,4.02,,,,,3019.44
18/04/2015,08:41:45,410.15,416.97,416.01,4.5,4.49,4.51,,,,,3391.75
18/04/2015,08:46:45,407.46,413.62,414.36,4.86,4.86,4.83,,,,,3614.3
18/04/2015,08:51:45,408.86,415.08,414.9,5,4.96,4.96,,,,,3717.48
18/04/2015,08:56:45,247.6,247.32,418.12,6.58,5.89,5.28,,,,,2573.16
18/04/2015,09:01:45,411.08,417.8,418.41,5.4,5.34,5.35,,,,,4026.7
18/04/2015,09:06:45,411.94,419.19,418.14,5.5,5.4,5.47,,,,,4102.85
18/04/2015,09:11:45,412.36,418.91,418.62,5.61,5.58,5.55,,,,,4187.97
18/04/2015,09:16:45,412.29,418.85,417.57,5.63,5.61,5.56,,,,,4196.06
18/04/2015,09:21:45,412.25,418.89,417.65,5.97,5.95,5.9,,,,,4442.37
18/04/2015,09:26:45,413.21,419.97,417.97,6.08,6.08,5.97,,,,,4523.94
18/04/2015,09:31:45,411.35,417.55,417.97,6.27,6.22,6.17,,,,,4641.65
18/04/2015,09:36:45,238.8,242.42,417.43,6.36,6.29,6.3,,,,,3027.2
18/04/2015,09:41:45,239.15,243.91,417.65,6.38,6.86,6.34,,,,,3052.67
18/04/2015,09:46:45,410.78,417.11,417.12,6.52,6.46,6.4,,,,,4806.12
18/04/2015,09:51:45,411.47,417.92,417.43,6.57,6.47,6.46,,,,,4851.27
18/04/2015,09:56:45,240.06,243.75,419.66,6.63,6.55,6.57,,,,,3174.04
18/04/2015,10:01:45,242.5,243.89,419.42,6.67,6.63,6.61,,,,,3179.63
18/04/2015,10:06:45,241.32,248.44,420.68,6.6,6.5,7.08,,,,,3022.73
18/04/2015,10:11:45,240.07,243.76,419.72,6.62,6.52,6.54,,,,,3162.81
18/04/2015,10:16:45,239.98,243.53,419.36,6.73,6.68,6.65,,,,,3215.82
18/04/2015,10:21:45,240.23,243.44,419.49,6.74,6.73,6.7,,,,,3230.15
18/04/2015,10:26:45,239.37,243.21,418.53,6.85,6.75,6.77,,,,,3269.94
18/04/2015,10:31:45,239.72,243.17,418.78,6.8,6.78,6.74,,,,,3252.89
18/04/2015,10:36:45,239.42,242.88,418.72,6.75,6.65,6.66,,,,,3218.01
18/04/2015,10:41:45,238.8,242.01,417.14,4.81,3.8,3.96,,,,,2069.36
18/04/2015,10:46:45,239.13,242.87,418.11,6.59,6.54,6.49,,,,,3133.47
18/04/2015,10:51:45,238.7,242.43,417.27,6.76,6.72,6.67,,,,,3214.61
18/04/2015,10:56:45,238.5,241.71,416.45,6.47,6.4,6.39,,,,,3067.24
18/04/2015,11:01:45,238.16,241.89,416.42,6.3,6.28,6.27,,,,,2998.99
18/04/2015,11:06:45,238.86,242.8,417.82,6.56,6.47,6.47,,,,,3117.26
18/04/2015,11:11:45,234.17,238.4,409.98,0,0,0,,,,,0
18/04/2015,11:16:45,238.52,242.25,417.05,6.84,6.77,6.73,,,,,3243.63
18/04/2015,11:21:45,238.87,242.72,417.71,6.78,6.72,6.7,,,,,3227.58
18/04/2015,11:26:45,236.67,242.91,417.83,6.76,6.53,6.74,,,,,3222.42
18/04/2015,11:31:45,239.19,243.16,418.53,7.03,6.96,6.93,,,,,3348.79
18/04/2015,11:36:45,238.98,242.85,417.97,6.75,6.69,6.7,,,,,3221.47
18/04/2015,11:41:45,238.01,241.79,416.24,6.09,6.07,6.07,,,,,2898.23
18/04/2015,11:46:45,238.41,241.99,416.73,6.16,6.15,6.16,,,,,2941.87
18/04/2015,11:51:45,238.72,242.1,416.81,6.45,6.52,6.46,,,,,3084.63
18/04/2015,11:56:45,238.87,242.03,416.99,6.85,6.91,6.86,,,,,3277.78
18/04/2015,12:01:45,238.27,241.75,416.24,6.31,6.33,6.3,,,,,3006.28
18/04/2015,12:06:45,234.19,237.53,408.95,0,0,0,,,,,0
18/04/2015,12:11:45,237.91,241.43,415.71,5.89,5.93,5.91,,,,,2808.2
18/04/2015,12:16:45,238.22,241.95,416.47,6.4,6.43,6.41,,,,,3058.41
18/04/2015,12:21:45,234.83,238.6,410.59,1.19,1.28,1.56,,,,,572.17
18/04/2015,12:26:45,238.49,242.34,417.06,6.21,6.29,6.25,,,,,2975.53
18/04/2015,12:31:45,236.74,240.34,413.77,3.88,3.95,4.04,,,,,1861.92
,,,,,,,,,,,,
,,,,,,,,,,,,
,maximo,413.21,419.97,420.87,7.45,10.71,7.44,0,0,0,0,"4,892.46"
,min,231.55,235.11,402.2,0,0,0,0,0,0,0,0
,prom,346.99,351.76,412.42,1.36,1.39,1.49,#¡DIV/0!,#¡DIV/0!,#¡DIV/0!,#¡DIV/0!,747.63
